idx,Throttle_Control,Servo_Control,Voltage,Throttle_A,Throttle_B,Servo,Linear_X,Linear_Y,Linear_Z,Angular_X,Angular_Y,Angular_Z,Acceleration_X,Acceleration_Y,Acceleration_Z
1406,2.462655315871608,1830,11.687999725341797,2.792133331298828,2.128190040588379,1830,0.20100000500679016,0.0,-0.3440000116825104,0.32299742102622986,0.045458897948265076,9.823906898498535,-0.0029308400116860867,0.016519280150532722,-0.3197280168533325
1407,2.462655315871608,1830,11.687000274658203,2.7918944358825684,2.1280078887939453,1830,0.1979999989271164,0.0,-0.3970000147819519,0.23447220027446747,0.045458897948265076,9.053498268127441,0.0010657600359991193,0.0005328800179995596,-0.33118492364883423
1408,3.278806807980407,1830,11.687000274658203,2.7918944358825684,2.1280078887939453,1830,0.20999999344348907,0.0,-0.34200000762939453,0.49765530228614807,-0.39238205552101135,8.582160949707031,-0.0031972802244126797,-0.01065760012716055,-0.3253232538700104
1409,3.278806807980407,1830,11.694000244140625,2.791942596435547,2.1276583671569824,1830,0.20200000703334808,0.0,-0.4830000102519989,-0.4904775619506836,-0.43066322803497314,9.354962348937988,-0.011456920765340328,0.04582768306136131,-0.3445069193840027
1410,3.278806807980407,1830,11.694000244140625,3.719341516494751,2.8341710567474365,1830,0.23100000619888306,0.0,-0.36399999260902405,1.0838358402252197,-0.2081538885831833,10.359843254089355,-0.022913841530680656,-0.02824264019727707,-0.3564967215061188
1411,3.278806807980407,1830,11.699000358581543,3.7193071842193604,2.8337578773498535,1830,0.2460000067949295,0.0,-0.5860000252723694,0.3325677216053009,1.0503398180007935,6.6513543128967285,-0.02744332142174244,0.021048760041594505,-0.400992214679718
1412,3.278806807980407,1830,11.699000358581543,3.7193071842193604,2.8337578773498535,1830,0.2770000100135803,0.0,-0.44699999690055847,0.15790985524654388,-0.5885730981826782,9.096564292907715,-0.043429721146821976,-0.02158164046704769,-0.4287019670009613
1413,3.278806807980407,1830,11.694999694824219,3.7196595668792725,2.8344132900238037,1830,0.28600001335144043,0.0,-0.5049999952316284,0.6077136397361755,-0.7273423671722412,9.529620170593262,-0.009325399994850159,-0.09911568462848663,-0.4550795257091522
1414,3.278806807980407,1830,11.692000389099121,3.718705892562866,2.833686351776123,1830,0.26600000262260437,0.0,-0.7609999775886536,0.3756340444087982,0.46894440054893494,8.173030853271484,-0.0077267601154744625,0.03596940264105797,-0.44282329082489014
1415,3.278806807980407,1830,11.692000389099121,3.718705892562866,2.833686351776123,1830,0.25999999046325684,0.0,-0.7149999737739563,0.5096181631088257,-0.7991195321083069,8.168246269226074,-0.013588440604507923,0.06447847932577133,-0.42230740189552307
1416,3.278806807980407,1830,11.687999725341797,3.7190566062927246,2.8343400955200195,1830,0.27900001406669617,0.0,-0.5419999957084656,1.112546682357788,-0.7632309198379517,9.091779708862305,-0.06874152272939682,0.0231802798807621,-0.4790591299533844
1417,3.278806807980407,1830,11.687999725341797,3.7190566062927246,2.8343400955200195,1830,0.28600001335144043,0.0,-0.4320000112056732,0.09809551388025284,0.9043927788734436,10.663700103759766,0.03330500051379204,-0.004795920103788376,-0.4510829448699951
1418,3.278806807980407,1830,11.696000099182129,3.718353509902954,2.833031177520752,1830,0.28999999165534973,0.0,-0.4359999895095825,-0.29907169938087463,-0.4832998514175415,8.620442390441895,-0.04822564125061035,0.006394560448825359,-0.4526815712451935
1419,3.278806807980407,1830,11.696000099182129,3.718353509902954,2.833031177520752,1830,0.28600001335144043,0.0,-0.47600001096725464,0.045458897948265076,-0.15551728010177612,8.689826965332031,-0.03090704046189785,0.0695408433675766,-0.4550795257091522
1420,3.278806807980407,1830,11.692999839782715,3.7190234661102295,2.8339285850524902,1830,0.27300000190734863,0.0,-0.6650000214576721,0.055029191076755524,-0.07416977733373642,8.424251556396484,-0.01705216057598591,0.028509080410003662,-0.45747750997543335
1421,3.278806807980407,1830,11.692999839782715,3.7190234661102295,2.8339285850524902,1830,0.2720000147819519,0.0,-0.7789999842643738,-0.2966791093349457,-0.7440903782844543,7.981625080108643,0.039166681468486786,0.0026644000317901373,-0.4548130929470062
1422,3.278806807980407,1830,11.70199966430664,3.7186355590820312,2.8328590393066406,1830,0.26899999380111694,0.0,-0.7149999737739563,0.12202125042676926,-0.8469710350036621,8.512776374816895,0.0029308400116860867,-0.014920640736818314,-0.48918384313583374
1423,3.278806807980407,1830,11.689000129699707,3.719374895095825,2.834582567214966,1830,0.289000004529953,0.0,-0.4359999895095825,-0.03588860109448433,0.17944301664829254,9.900468826293945,-0.01811792142689228,-0.01625283993780613,-0.46493780612945557
1424,3.278806807980407,1830,11.689000129699707,3.719374895095825,2.834582567214966,1830,0.2939999997615814,0.0,-0.47600001096725464,0.2320796251296997,-0.6101062297821045,10.209111213684082,-0.012256240472197533,-0.07460319995880127,-0.4670693278312683
1425,3.278806807980407,1830,11.680000305175781,3.7197556495666504,2.83240008354187,1830,0.28999999165534973,0.0,-0.46299999952316284,0.31103456020355225,-0.552684485912323,9.634893417358398,-0.020782319828867912,-0.046094123274087906,-0.4830557405948639
1426,3.278806807980407,1830,11.680000305175781,3.7197556495666504,2.83240008354187,1830,0.29100000858306885,0.0,-0.47200000286102295,0.1818355917930603,-0.6268542408943176,9.254474639892578,-0.04049888253211975,-0.0005328800179995596,-0.46227341890335083
1427,3.278806807980407,1830,11.687000274658203,3.718738555908203,2.834097385406494,1830,0.2840000092983246,0.0,-0.5400000214576721,1.0048809051513672,-0.9163556694984436,10.079912185668945,-0.020249441266059875,-0.01891724020242691,-0.4742632210254669
1428,3.278806807980407,1830,11.687000274658203,3.718738555908203,2.834097385406494,1830,0.2709999978542328,0.0,-0.6980000138282776,-0.3062494099140167,0.3325677216053009,10.137333869934082,-0.0031972802244126797,-0.026111120358109474,-0.45721104741096497
1429,3.278806807980407,1830,11.697000503540039,3.7186713218688965,2.833273410797119,1830,0.2709999978542328,0.0,-0.7609999775886536,0.20336875319480896,0.4019523561000824,10.364628791809082,-0.033837880939245224,-0.02824264019727707,-0.46866798400878906
1430,3.278806807980407,1830,11.697000503540039,3.7186713218688965,2.833273410797119,1830,0.2669999897480011,0.0,-0.6690000295639038,0.239257350564003,-0.83979332447052,9.302326202392578,-0.03596940264105797,0.0077267601154744625,-0.46200698614120483
1431,3.278806807980407,1830,11.694000244140625,3.719341516494751,2.8341710567474365,1830,0.289000004529953,0.0,-0.4869999885559082,0.03828117623925209,-0.2560053765773773,9.974638938903809,0.01332200039178133,-0.024512480944395065,-0.448152095079422
1432,3.278806807980407,1830,11.694000244140625,3.719341516494751,2.8341710567474365,1830,0.2879999876022339,0.0,-0.42100000381469727,0.21772418916225433,0.339745432138443,10.345487594604492,0.004795920103788376,0.02477892115712166,-0.45321446657180786
1433,3.278806807980407,1830,11.680000305175781,3.7197556495666504,2.83240008354187,1830,0.29100000858306885,0.0,-0.4320000112056732,-0.14355440437793732,-0.06220691278576851,10.405302047729492,-0.004795920103788376,0.017585041001439095,-0.45454666018486023
1434,3.278806807980407,1830,11.680000305175781,3.7197556495666504,2.83240008354187,1830,0.28299999237060547,0.0,-0.460999995470047,0.6412097215652466,-0.6412097215652466,9.347784996032715,0.026111120358109474,0.05222224071621895,-0.4668028950691223
1435,3.278806807980407,1830,11.697999954223633,3.718989372253418,2.8335156440734863,1830,0.2709999978542328,0.0,-0.6740000247955322,-0.07416977733373642,0.277538537979126,7.885922431945801,-0.011190480552613735,0.08392859995365143,-0.45401376485824585
1436,3.278806807980407,1830,11.697999954223633,3.718989372253418,2.8335156440734863,1830,0.27000001072883606,0.0,-0.7570000290870667,-0.4450186789035797,0.2560053765773773,8.864484786987305,0.04742632061243057,-0.014920640736818314,-0.4630727469921112
1437,3.278806807980407,1830,11.682000160217285,3.7203924655914307,2.8328850269317627,1830,0.2680000066757202,0.0,-0.7239999771118164,0.17705044150352478,-1.0096659660339355,8.653938293457031,0.028775520622730255,-0.035702962428331375,-0.4673357903957367
1438,3.278806807980407,1830,11.682000160217285,3.7203924655914307,2.8328850269317627,1830,0.28700000047683716,0.0,-0.5590000152587891,0.4163077771663666,-0.540721595287323,8.275911331176758,0.01332200039178133,0.02477892115712166,-0.47639474272727966
1439,3.278806807980407,1830,11.6850004196167,3.718102216720581,2.8336124420166016,1830,0.29100000858306885,0.0,-0.46299999952316284,0.44262608885765076,0.02631830796599388,9.137238502502441,-0.04103176295757294,0.00452948035672307,-0.4721316993236542
1440,3.278806807980407,1830,11.6850004196167,3.718102216720581,2.8336124420166016,1830,0.29600000381469727,0.0,-0.46299999952316284,0.138769268989563,-0.3062494099140167,9.670782089233398,-0.004795920103788376,-0.016785720363259315,-0.4721316993236542
1441,3.278806807980407,1830,11.689000129699707,3.719374895095825,2.834582567214966,1830,0.29499998688697815,0.0,-0.4320000112056732,-0.4952627122402191,0.17465786635875702,9.220978736877441,-0.04902496188879013,-0.005861680023372173,-0.46493780612945557
1442,3.278806807980407,1830,11.689000129699707,3.719374895095825,2.834582567214966,1830,0.2980000078678131,0.0,-0.46700000762939453,0.3277825713157654,-0.23686477541923523,9.022395133972168,0.005062360316514969,-0.09751704335212708,-0.47373032569885254
1443,3.278806807980407,1830,11.6850004196167,3.718102216720581,2.8336124420166016,1830,0.29100000858306885,0.0,-0.46700000762939453,-0.08374007046222687,-0.3373528718948364,8.969758033752441,-0.031173480674624443,0.015719961374998093,-0.45321446657180786
1444,3.278806807980407,1830,11.6850004196167,3.718102216720581,2.8336124420166016,1830,0.2759999930858612,0.0,-0.6010000109672546,0.12680639326572418,-0.8637190461158752,10.520145416259766,-0.027176881209015846,-0.04449548199772835,-0.45081648230552673
1445,3.278806807980407,1830,11.687999725341797,3.7190566062927246,2.8343400955200195,1830,0.2680000066757202,0.0,-0.75,0.3756340444087982,0.2440425008535385,7.689731121063232,-0.022647401317954063,0.03250567987561226,-0.46120765805244446
1446,3.278806807980407,1830,11.687999725341797,3.7190566062927246,2.8343400955200195,1830,0.2669999897480011,0.0,-0.6959999799728394,0.5694324970245361,-0.07416977733373642,9.819121360778809,-0.027176881209015846,0.02930840104818344,-0.46547070145606995
1447,3.278806807980407,1830,11.682999610900879,3.7207107543945312,2.833127498626709,1830,0.2750000059604645,0.0,-0.656000018119812,-0.004785147029906511,0.05263661593198776,9.637286186218262,0.0386338010430336,-0.04795920103788376,-0.4361622929573059
1448,3.278806807980407,1830,11.682999610900879,3.7207107543945312,2.833127498626709,1830,0.28600001335144043,0.0,-0.4779999852180481,0.9139630794525146,0.043066322803497314,10.634988784790039,-0.0695408433675766,0.03943312168121338,-0.45055004954338074
1449,3.278806807980407,1830,11.6850004196167,3.718102216720581,2.8336124420166016,1830,0.29600000381469727,0.0,-0.4690000116825104,0.5144032835960388,0.7034165859222412,9.723418235778809,0.029041960835456848,-0.05755104124546051,-0.4636056125164032
1450,3.278806807980407,1830,11.6850004196167,3.718102216720581,2.8336124420166016,1830,0.28999999165534973,0.0,-0.45399999618530273,0.6005359292030334,-0.29907169938087463,10.003350257873535,-0.017851481214165688,0.02930840104818344,-0.45028361678123474
1451,3.278806807980407,1830,11.694999694824219,3.7180352210998535,2.8327889442443848,1830,0.2879999876022339,0.0,-0.5070000290870667,0.26796823740005493,0.28710880875587463,8.553450584411621,0.0173186007887125,0.04529480263590813,-0.44975072145462036
1452,3.278806807980407,1830,11.694999694824219,3.7180352210998535,2.8327889442443848,1830,0.2809999883174896,0.0,-0.5680000185966492,0.27993109822273254,-0.2895013988018036,9.249689102172852,0.04529480263590813,-0.0077267601154744625,-0.4625398516654968
1453,3.278806807980407,1830,11.680999755859375,3.720073938369751,2.8326423168182373,1830,0.2759999930858612,0.0,-0.7350000143051147,-0.29907169938087463,-0.30385681986808777,9.244903564453125,0.013854880817234516,0.034903641790151596,-0.4644049406051636
1454,3.278806807980407,1830,11.680999755859375,3.720073938369751,2.8326423168182373,1830,0.2709999978542328,0.0,-0.753000020980835,0.4593740999698639,0.15551728010177612,9.536797523498535,-0.031439922749996185,-0.019450120627880096,-0.4707995057106018
1455,3.278806807980407,1830,11.680000305175781,3.7197556495666504,2.83240008354187,1830,0.27000001072883606,0.0,-0.765999972820282,0.004785147029906511,-0.5167958736419678,9.113312721252441,-0.006394560448825359,0.007993199862539768,-0.4702666103839874
1456,3.278806807980407,1830,11.680000305175781,3.7197556495666504,2.83240008354187,1830,0.2759999930858612,0.0,-0.699999988079071,-0.3373528718948364,-1.275241732597351,8.405110359191895,-0.007460320368409157,-0.006128120236098766,-0.4444219470024109
1457,3.278806807980407,1830,11.690000534057617,3.718069553375244,2.8332014083862305,1830,0.28600001335144043,0.0,-0.4519999921321869,-0.4569815397262573,-0.6268542408943176,7.405014991760254,-0.03703515976667404,0.023446720093488693,-0.448152095079422
1458,3.278806807980407,1830,11.690000534057617,3.718069553375244,2.8332014083862305,1830,0.2930000126361847,0.0,-0.4390000104904175,0.3277825713157654,0.24643507599830627,9.168341636657715,-0.004795920103788376,0.006128120236098766,-0.4470863342285156
1459,3.278806807980407,1830,11.699000358581543,3.7193071842193604,2.8337578773498535,1830,0.2919999957084656,0.0,-0.4390000104904175,0.12919896841049194,-0.4521963894367218,9.905254364013672,-0.022647401317954063,-0.01465420052409172,-0.44255685806274414
1460,3.278806807980407,1830,11.699000358581543,3.7193071842193604,2.8337578773498535,1830,0.2939999997615814,0.0,-0.47600001096725464,0.4952627122402191,-0.4832998514175415,10.819217681884766,-0.034637201577425,0.015453520230948925,-0.439892441034317
1461,3.278806807980407,1830,11.687000274658203,3.718738555908203,2.834097385406494,1830,0.29499998688697815,0.0,-0.40400001406669617,0.5981433987617493,-0.7608383893966675,9.809551239013672,0.002397960051894188,-0.01891724020242691,-0.46973374485969543
1462,3.278806807980407,1830,11.687000274658203,3.718738555908203,2.834097385406494,1830,0.2930000126361847,0.0,-0.5199999809265137,0.43066322803497314,-0.19140587747097015,10.182792663574219,-0.03197279945015907,0.030374161899089813,-0.4630727469921112
1463,3.278806807980407,1830,11.694000244140625,3.719341516494751,2.8341710567474365,1830,0.2720000147819519,0.0,-0.7129999995231628,0.5263661742210388,-0.04785146936774254,9.905254364013672,0.016785720363259315,0.0010657600359991193,-0.4553459882736206
1464,3.278806807980407,1830,11.694000244140625,3.719341516494751,2.8341710567474365,1830,0.26899999380111694,0.0,-0.7459999918937683,0.5694324970245361,-0.5287587642669678,9.670782089233398,0.002397960051894188,0.013854880817234516,-0.44975072145462036
1465,3.278806807980407,1830,11.692000389099121,3.718705892562866,2.833686351776123,1830,0.27000001072883606,0.0,-0.7609999775886536,0.7297348976135254,-0.679490864276886,10.254570007324219,-0.005861680023372173,0.03676871955394745,-0.4793255627155304
1466,3.278806807980407,1830,11.692000389099121,3.718705892562866,2.833686351776123,1830,0.28299999237060547,0.0,-0.5699999928474426,0.8900373578071594,0.16508756577968597,9.268829345703125,-0.030374161899089813,0.012522680684924126,-0.47719407081604004
1467,3.278806807980407,1830,11.697000503540039,3.7186713218688965,2.833273410797119,1830,0.2939999997615814,0.0,-0.5090000033378601,0.4450186789035797,-0.12919896841049194,9.199444770812988,-0.021848080679774284,0.018650799989700317,-0.48119065165519714
1468,3.278806807980407,1830,11.697000503540039,3.7186713218688965,2.833273410797119,1830,0.2930000126361847,0.0,-0.4449999928474426,1.4427218437194824,0.44262608885765076,9.409991264343262,0.07673472166061401,-0.02824264019727707,-0.48065778613090515
1469,3.278806807980407,1830,11.687999725341797,3.7190566062927246,2.8343400955200195,1830,0.29600000381469727,0.0,-0.4560000002384186,0.5909656286239624,0.6124988198280334,9.998564720153809,0.019983001053333282,0.010124720633029938,-0.49344688653945923
1470,3.278806807980407,1830,11.687999725341797,3.7190566062927246,2.8343400955200195,1830,0.289000004529953,0.0,-0.40799999237060547,0.5167958736419678,0.11723610013723373,8.859699249267578,-0.02051588147878647,0.0031972802244126797,-0.47639474272727966
1471,3.278806807980407,1830,11.694999694824219,3.7180352210998535,2.8327889442443848,1830,0.25699999928474426,0.0,-0.7310000061988831,1.1795387268066406,0.679490864276886,9.977031707763672,-0.027976201847195625,-0.03330500051379204,-0.4558788537979126
1472,3.278806807980407,1830,11.694999694824219,3.7180352210998535,2.8327889442443848,1830,0.25600001215934753,0.0,-0.7200000286102295,0.29907169938087463,-0.055029191076755524,10.338310241699219,-0.033038560301065445,-0.01198980025947094,-0.4444219470024109
1473,3.278806807980407,1830,11.687999725341797,3.7190566062927246,2.8343400955200195,1830,0.2750000059604645,0.0,-0.3490000069141388,-0.21772418916225433,-0.7034165859222412,9.259259223937988,-0.031439922749996185,-0.015453520230948925,-0.42736977338790894
1474,3.278806807980407,1830,11.687999725341797,3.7190566062927246,2.8343400955200195,1830,0.27399998903274536,0.0,-0.4169999957084656,0.8374007344245911,0.045458897948265076,9.448272705078125,0.029574841260910034,-0.03437076136469841,-0.4212416410446167
1475,3.278806807980407,1830,11.692000389099121,3.718705892562866,2.833686351776123,1830,0.27799999713897705,0.0,-0.4740000069141388,0.4067375063896179,-0.5574696063995361,10.735477447509766,-0.028775520622730255,-0.051955800503492355,-0.40045931935310364
1476,3.278806807980407,1830,11.692000389099121,3.718705892562866,2.833686351776123,1830,0.25600001215934753,0.0,-0.7039999961853027,0.0023925735149532557,0.26079049706459045,9.031965255737305,-0.02744332142174244,0.033038560301065445,-0.39539697766304016
1477,3.278806807980407,1830,11.689000129699707,3.7177515029907227,2.832958936691284,1830,0.257999986410141,0.0,-0.6190000176429749,0.14355440437793732,-0.7034165859222412,8.993683815002441,0.009591840207576752,0.006394560448825359,-0.4129820168018341
1478,3.278806807980407,1830,11.689000129699707,3.7177515029907227,2.832958936691284,1830,0.28600001335144043,0.0,-0.4869999885559082,-0.7129868865013123,0.6005359292030334,8.962580680847168,0.01891724020242691,0.09938212484121323,-0.4239060580730438
1479,3.278806807980407,1830,11.690000534057617,3.718069553375244,2.8332014083862305,1830,0.28299999237060547,0.0,-0.3970000147819519,0.26796823740005493,0.31821227073669434,8.058187484741211,0.018384359776973724,-0.055419523268938065,-0.4241724908351898
1480,3.278806807980407,1830,11.690000534057617,3.718069553375244,2.8332014083862305,1830,0.2809999883174896,0.0,-0.38999998569488525,-0.028710881248116493,-0.38759690523147583,8.615656852722168,-0.013854880817234516,-0.006927440408617258,-0.4081861078739166
1481,3.278806807980407,1830,11.682999610900879,3.7207107543945312,2.833127498626709,1830,0.2770000100135803,0.0,-0.5260000228881836,0.9354962110519409,0.24643507599830627,10.201933860778809,0.0812642052769661,-0.12256240099668503,-0.45428022742271423
1482,3.278806807980407,1830,11.682999610900879,3.7207107543945312,2.833127498626709,1830,0.24899999797344208,0.0,-0.75,0.5670399069786072,0.5957508087158203,9.450665473937988,-0.06847508251667023,0.1308220475912094,-0.4553459882736206
1483,3.278806807980407,1830,11.697999954223633,3.718989372253418,2.8335156440734863,1830,0.2759999930858612,0.0,-0.5440000295639038,0.6651354432106018,0.2129390388727188,11.056081771850586,-0.038100920617580414,-0.00905896071344614,-0.4705330431461334
1484,3.278806807980407,1830,11.697999954223633,3.718989372253418,2.8335156440734863,1830,0.28700000047683716,0.0,-0.4909999966621399,0.49765530228614807,-1.081443190574646,9.785625457763672,0.03010772168636322,0.04023244231939316,-0.4630727469921112
1485,3.278806807980407,1830,11.684000015258789,3.7177839279174805,2.8333699703216553,1830,0.2849999964237213,0.0,-0.5180000066757202,0.07416977733373642,0.10766580700874329,9.235333442687988,-0.02930840104818344,-0.032239239662885666,-0.46600356698036194
1486,3.278806807980407,1830,11.684000015258789,3.7177839279174805,2.8333699703216553,1830,0.2680000066757202,0.0,-0.824999988079071,0.3373528718948364,1.0288065671920776,9.905254364013672,-0.019983001053333282,-0.003996599931269884,-0.4593425691127777
1487,3.278806807980407,1830,11.708000183105469,3.718916177749634,2.8326854705810547,1830,0.2639999985694885,0.0,-0.7390000224113464,0.41152265667915344,0.0502440445125103,10.654129981994629,-0.005328800063580275,-0.03783448040485382,-0.4937133491039276
1488,3.278806807980407,1830,11.708000183105469,3.718916177749634,2.8326854705810547,1830,0.2809999883174896,0.0,-0.656000018119812,-0.1196286752820015,-0.4593740999698639,9.622930526733398,-0.00905896071344614,0.02504536136984825,-0.44761922955513
1489,3.278806807980407,1830,11.678999900817871,3.7194371223449707,2.8321573734283447,1830,0.28600001335144043,0.0,-0.4449999928474426,0.23686477541923523,-1.0479471683502197,9.347784996032715,-0.04795920103788376,-0.029841281473636627,-0.4593425691127777
1490,3.278806807980407,1830,11.678999900817871,3.7194371223449707,2.8321573734283447,1830,0.28999999165534973,0.0,-0.4359999895095825,0.5167958736419678,-0.4402335286140442,9.476984024047852,-0.010391159914433956,0.02397960051894188,-0.4550795257091522
1491,3.278806807980407,1830,11.697000503540039,3.7186713218688965,2.833273410797119,1830,0.2840000092983246,0.0,-0.3930000066757202,0.2201167643070221,-0.21772418916225433,8.058187484741211,0.031173480674624443,0.100181445479393,-0.3975284993648529
1492,3.278806807980407,1830,11.697000503540039,3.7186713218688965,2.833273410797119,1830,0.27300000190734863,0.0,-0.5090000033378601,0.20576132833957672,0.3373528718948364,9.266437530517578,-0.0732709988951683,-0.002397960051894188,-0.3866044580936432
1493,3.278806807980407,1830,11.699000358581543,3.7193071842193604,2.8337578773498535,1830,0.2590000033378601,0.0,-0.7609999775886536,1.0311992168426514,-0.5263661742210388,9.369318008422852,0.0021315200719982386,-0.04289684072136879,-0.45854324102401733
1494,3.278806807980407,1830,11.699000358581543,3.7193071842193604,2.8337578773498535,1830,0.2630000114440918,0.0,-0.6909999847412109,-0.007177720312029123,-0.016748014837503433,9.618145942687988,-0.017851481214165688,0.02584468014538288,-0.4297677278518677
1495,3.278806807980407,1830,11.706000328063965,3.7199065685272217,2.833827495574951,1830,0.28600001335144043,0.0,-0.4429999887943268,0.26796823740005493,-0.5191884636878967,8.405110359191895,-0.03676871955394745,-0.010391159914433956,-0.46094122529029846
1496,3.278806807980407,1830,11.706000328063965,3.7199065685272217,2.833827495574951,1830,0.29100000858306885,0.0,-0.4449999928474426,0.05981433764100075,0.36127859354019165,9.039142608642578,-0.003996599931269884,-0.027976201847195625,-0.45374733209609985
1497,3.278806807980407,1830,11.687999725341797,3.7190566062927246,2.8343400955200195,1830,0.289000004529953,0.0,-0.414000004529953,-0.0502440445125103,-0.29189395904541016,8.907550811767578,-0.006661000195890665,0.007460320368409157,-0.43802738189697266
1498,3.48343780325188,1830,11.687999725341797,3.7190566062927246,2.8343400955200195,1830,0.2930000126361847,0.0,-0.4359999895095825,0.3086419701576233,-0.3373528718948364,9.665996551513672,-0.023713160306215286,0.035702962428331375,-0.4489514231681824
1499,3.48343780325188,1830,11.711999893188477,3.720186710357666,2.833653450012207,1830,0.28999999165534973,0.0,-0.5090000033378601,0.138769268989563,-0.3253899812698364,9.771269798278809,-0.051955800503492355,-0.030640600249171257,-0.4444219470024109
1500,3.48343780325188,1830,11.711999893188477,3.9528000354766846,3.010960102081299,1830,0.2770000100135803,0.0,-0.8360000252723694,-0.057421762496232986,-0.22968704998493195,8.161067962646484,-0.05914968252182007,-0.012789120897650719,-0.43083348870277405
1501,3.48343780325188,1830,11.699999809265137,3.952000141143799,3.011124849319458,1830,0.27399998903274536,0.0,-0.7440000176429749,0.25361278653144836,-0.10288066416978836,10.094267845153809,0.05435376241803169,0.051955800503492355,-0.4220409691333771
1502,3.48343780325188,1830,11.699999809265137,3.952000141143799,3.011124849319458,1830,0.2770000100135803,0.0,-0.7440000176429749,0.552684485912323,-0.2512202262878418,8.644368171691895,0.009325399994850159,-0.01198980025947094,-0.478259801864624
1503,3.48343780325188,1830,11.706999778747559,3.9511125087738037,3.009674549102783,1830,0.28200000524520874,0.0,-0.7350000143051147,0.6005359292030334,-0.81586754322052,8.414681434631348,-0.014121320098638535,0.018384359776973724,-0.47719407081604004
1504,3.48343780325188,1830,11.706999778747559,3.9511125087738037,3.009674549102783,1830,0.2849999964237213,0.0,-0.8009999990463257,0.10288066416978836,-0.03588860109448433,8.237630844116211,-0.022913841530680656,-0.020782319828867912,-0.46227341890335083
1505,3.48343780325188,1830,11.704000473022461,3.951725721359253,3.010529041290283,1830,0.2800000011920929,0.0,-0.7749999761581421,-0.34213802218437195,0.13637669384479523,8.766388893127441,-0.004263040143996477,-0.010924040339887142,-0.46520426869392395
1506,3.48343780325188,1830,11.704000473022461,3.951725721359253,3.010529041290283,1830,0.2849999964237213,0.0,-0.7879999876022339,0.31821227073669434,-0.09331036359071732,9.350176811218262,-0.009858280420303345,0.012522680684924126,-0.48065778613090515
1507,3.48343780325188,1830,11.706000328063965,3.9524009227752686,3.0110433101654053,1830,0.2849999964237213,0.0,-0.7570000290870667,0.2081538885831833,-1.0479471683502197,8.474494934082031,-0.047692760825157166,-0.030640600249171257,-0.4897167384624481
1508,3.48343780325188,1830,11.706000328063965,3.9524009227752686,3.0110433101654053,1830,0.2849999964237213,0.0,-0.7419999837875366,0.09570293873548508,0.806297242641449,11.103933334350586,0.017585041001439095,0.04822564125061035,-0.48039132356643677
1509,3.48343780325188,1830,11.692000389099121,3.9509217739105225,3.010690212249756,1830,0.289000004529953,0.0,-0.796999990940094,0.806297242641449,-0.7560532093048096,10.333524703979492,-0.015187080949544907,-0.006394560448825359,-0.5049037933349609
1510,3.48343780325188,1830,11.692000389099121,3.9509217739105225,3.010690212249756,1830,0.28600001335144043,0.0,-0.7590000033378601,0.5120107531547546,-0.8350081443786621,10.216288566589355,-0.05835036188364029,-0.004263040143996477,-0.4894503057003021
1511,3.48343780325188,1830,11.670999526977539,3.951930046081543,3.010145425796509,1830,0.29100000858306885,0.0,-0.8180000185966492,1.0766581296920776,-1.2537084817886353,9.230548858642578,0.03170635923743248,-0.09085604548454285,-0.49637773633003235
1512,3.48343780325188,1830,11.670999526977539,3.951930046081543,3.010145425796509,1830,0.29100000858306885,0.0,-0.8209999799728394,0.11245095729827881,-1.3159154653549194,10.419657707214355,-0.0077267601154744625,0.05675172060728073,-0.5019729733467102
1513,3.48343780325188,1830,11.6850004196167,3.9501793384552,3.0105104446411133,1830,0.2879999876022339,0.0,-0.7609999775886536,0.2081538885831833,-1.7728970050811768,10.032060623168945,-0.060748323798179626,0.10577668249607086,-0.5136963129043579
1514,3.48343780325188,1830,11.6850004196167,3.9501793384552,3.0105104446411133,1830,0.28600001335144043,0.0,-0.847000002861023,0.6436022520065308,0.11484352499246597,11.175710678100586,0.03410432115197182,-0.008792520500719547,-0.5067688822746277
1515,3.48343780325188,1830,11.692999839782715,3.9512596130371094,3.0109474658966064,1830,0.29100000858306885,0.0,-0.8270000219345093,0.35410088300704956,-0.7249497771263123,8.888410568237305,0.02504536136984825,-0.051156483590602875,-0.5096997618675232
1516,3.48343780325188,1830,11.692999839782715,3.9512596130371094,3.0109474658966064,1830,0.29100000858306885,0.0,-0.7749999761581421,-0.2320796251296997,0.33017513155937195,9.625323295593262,0.030374161899089813,-0.04183107987046242,-0.5107654929161072
1517,3.48343780325188,1830,11.689000129699707,3.951531410217285,3.0115411281585693,1830,0.2939999997615814,0.0,-0.7279999852180481,0.057421762496232986,-0.4091300666332245,9.395636558532715,0.029574841260910034,-0.015187080949544907,-0.4681350886821747
1518,3.48343780325188,1830,11.689000129699707,3.951531410217285,3.0115411281585693,1830,0.2849999964237213,0.0,-0.7310000061988831,-0.9043927788734436,1.3422337770462036,8.917121887207031,-0.01811792142689228,0.0231802798807621,-0.4633391797542572
1519,3.48343780325188,1225,11.682999610900879,3.9527482986450195,3.009995222091675,1830,0.289000004529953,0.0,-0.7590000033378601,0.31103456020355225,-1.0120586156845093,11.359938621520996,-0.03783448040485382,-0.023713160306215286,-0.48865097761154175
