Throttle_Control,Servo_Control,Voltage,Throttle_A,Throttle_B,Servo,Linear_X,Linear_Y,Linear_Z,Acceleration_X,Acceleration_Y,Acceleration_Z,Angular_X,Angular_Y,Angular_Z,,Lin_X,0.035999999
3.623862663,1822,12.13399982,4.098595142,3.143043041,1822,0.312000006,0,-0.866999984,0.133984119,-0.861326456,10.18518543,0.047426321,-0.050890043,-0.516627192,,,
3.623862663,1822,12.13300037,4.098258018,3.142784119,1822,0.323000014,0,-0.68900001,-0.212939039,-1.177146196,9.673174858,-0.028775521,-0.023979601,-0.519025147,,,
3.623862663,1822,12.13300037,4.098258018,3.142784119,1822,0.328000009,0,-0.467000008,0.174657866,0.074169777,9.63010788,0.02824264,0.0373016,-0.535544395,,,
3.623862663,1822,12.13300037,4.098258018,3.142784119,1822,0.331999987,0,-0.493999988,0.260790497,-0.813475013,9.180304527,-0.033305001,-0.073004566,-0.504370928,,,
3.623862663,1822,12.13300037,4.098258018,3.142784119,1822,0.328000009,0,-0.541999996,-0.241649926,0.653172553,9.51765728,-0.02344672,-0.00106576,-0.530748487,,,
3.623862663,1822,12.12699986,4.097915173,3.142914295,1822,0.32100001,0,-0.653999984,-0.291893959,0.189013302,9.857402802,-0.0186508,0.04236396,-0.527284801,,,
3.623862663,1822,12.12699986,4.097915173,3.142914295,1822,0.300000012,0,-0.805000007,0.232079625,1.571920753,9.780840874,-0.04156464,-0.00079932,-0.521423101,,,
3.623862663,1822,12.1260004,4.099261761,3.144339085,1822,0.300000012,0,-0.82099998,0.136376694,-0.571825087,10.57517529,-0.01918368,-0.00772676,-0.541406095,,,
3.623862663,1822,12.1260004,4.099261761,3.144339085,1822,0.305000007,0,-0.860000014,-0.110058382,1.8374964,10.20432568,0.014920641,-0.023979601,-0.534745097,,,
3.623862663,1822,12.11400032,4.098570347,3.144592524,1822,0.317000002,0,-0.693000019,0.598143399,-0.983347714,8.905158997,-0.024246041,0.019450121,-0.537675917,,,
3.623862663,1822,12.11400032,4.098570347,3.144592524,1822,0.324000001,0,-0.510999978,-0.138769269,1.804000378,10.76418781,-0.017318601,0.0026644,-0.53208071,,,
3.623862663,1822,12.13800049,4.09826088,3.142393351,1822,0.326000005,0,-0.493999988,0.361278594,0.686668575,11.30490971,0.019983001,0.027443321,-0.525419712,,,
3.623862663,1822,12.13800049,4.09826088,3.142393351,1822,0.331,0,-0.513000011,-0.564647317,0.521580994,11.08240032,-0.029574841,-0.00319728,-0.54486984,,,
3.623862663,1822,12.12300014,4.098247528,3.143561125,1822,0.326000005,0,-0.568000019,-0.437840939,1.952340007,10.40290928,0.01545352,0.072738126,-0.536077321,,,
3.623862663,1822,12.12300014,4.098247528,3.143561125,1822,0.31400001,0,-0.731000006,0.516795874,-0.088525221,9.249689102,0.025311802,-0.054087322,-0.532880008,,,
3.623862663,1822,12.13199997,4.097919941,3.142524958,1822,0.30399999,0,-0.839999974,-0.751268089,0.389989495,9.364532471,-0.006661,-0.02850908,-0.549399316,,,
3.623862663,1822,12.13199997,4.097919941,3.142524958,1822,0.305999994,0,-0.85799998,0.447411239,-1.064695239,8.981720924,0.00053288,0.062346961,-0.541938961,,,
2.955697687,1822,12.13399982,4.098595142,3.143043041,1822,0.319000006,0,-0.686999977,1.043161988,-1.22978282,8.510383606,-0.039433122,-0.034104321,-0.52914983,,,
2.955697687,1822,12.13399982,4.098595142,3.143043041,1822,0.328999996,0,-0.532999992,0.445018679,-0.12202125,11.44607162,0.00719388,-0.040765323,-0.518492281,,,
2.955697687,1822,12.13199997,3.343039989,2.562885046,1822,0.307999998,0,-0.469000012,0.035888601,-1.404440641,10.09666061,-0.023979601,0.060215443,-0.541406095,,,
2.955697687,1822,12.13199997,3.343039989,2.562885046,1822,0.298000008,0,-0.497999996,-0.567039907,0.423485518,9.424346924,-0.0079932,-0.017318601,-0.498509258,,,
2.955697687,1822,12.11800003,3.34254837,2.563293695,1822,0.261000007,0,-0.598999977,0.437840939,-0.325389981,11.18767357,-0.039699562,0.01305556,-0.441224664,,,
2.955697687,1822,12.11800003,3.34254837,2.563293695,1822,0.247999996,0,-0.827000022,0.189013302,0.031103456,9.20183754,0.008792521,-0.031439923,-0.451349378,,,
2.955697687,1822,12.11600018,3.341996908,2.562870502,1822,0.268999994,0,-0.493999988,-0.449803829,-0.363671184,8.948225021,-0.02584468,0.019716561,-0.450816482,,,
2.955697687,1822,12.11600018,3.341996908,2.562870502,1822,0.261999995,0,-0.442999989,0.375634044,-0.394774616,9.079816818,0.00772676,0.013854881,-0.443089724,,,
2.955697687,1822,12.1239996,3.342519283,2.562878609,1822,0.238000005,0,-0.805000007,0.172265291,-0.260790497,9.058282852,-0.00559524,0.024246041,-0.423373163,,,
2.955697687,1822,12.1239996,3.342519283,2.562878609,1822,0.264999986,0,-0.531000018,0.77040869,-0.476122141,8.409895897,0.00026644,-0.014654201,-0.453480899,,,
2.955697687,1822,12.12800026,3.343622208,2.563724518,1822,0.263999999,0,-0.5,0.504832983,0.172265291,9.316680908,0.00479592,0.02104876,-0.458276808,,,
2.955697687,1822,12.12800026,3.343622208,2.563724518,1822,0.233999997,0,-0.808000028,-0.016748015,-0.507225573,9.421954155,-0.019716561,0.03223924,-0.445754141,,,
2.955697687,1822,12.125,3.342795134,2.563090324,1822,0.259000003,0,-0.476000011,0.215331614,-0.397167206,8.297445297,-0.039966002,0.04156464,-0.452948004,,,
2.955697687,1822,12.125,3.342795134,2.563090324,1822,0.256000012,0,-0.620999992,-0.440233529,-0.756053209,9.718633652,0.0093254,0.017585041,-0.454280227,,,
2.955697687,1822,12.125,3.342795134,2.563090324,1822,0.243000001,0,-0.757000029,1.102976441,0.076562352,10.51296806,0.050357163,-0.060481884,-0.433497906,,,
2.955697687,1822,12.125,3.342795134,2.563090324,1822,0.264999986,0,-0.43900001,0.401952356,-0.337352872,11.16853333,-0.01625284,-0.033571441,-0.448418528,,,
2.955697687,1822,12.13199997,3.343039989,2.562885046,1822,0.25999999,0,-0.463,0.447411239,0.196191028,8.701789856,-0.0373016,0.0026644,-0.438027382,,,
2.955697687,1822,12.13199997,3.343039989,2.562885046,1822,0.237000003,0,-0.802999973,0.363671184,-0.729734898,9.926787376,-0.02824264,0.00772676,-0.418843687,,,
2.955697687,1822,12.13099957,3.342764139,2.562673569,1822,0.266000003,0,-0.495999992,0.440233529,0.019140588,8.744855881,-0.00772676,0.00159864,-0.434030771,,,
2.955697687,1822,12.13099957,3.342764139,2.562673569,1822,0.261999995,0,-0.465000004,-0.014355441,-0.421092927,8.766388893,-0.031439923,-0.00053288,-0.430034161,,,
2.955697687,1822,12.11400032,3.343127728,2.564130068,1822,0.236000001,0,-0.731000006,0.600535929,-0.715379477,9.161164284,-0.025578242,-0.055419523,-0.435362965,,,
2.955697687,1822,12.11400032,3.343127728,2.564130068,1822,0.263000011,0,-0.444999993,0.552684486,-0.748875499,8.503206253,0.00506236,0.00319728,-0.435362965,,,
2.955697687,1822,12.13199997,3.343039989,2.562885046,1822,0.266000003,0,-0.501999974,0.15073213,-0.684276044,9.606183052,0.00079932,-0.039699562,-0.439093143,,,
2.955697687,1822,12.13199997,3.343039989,2.562885046,1822,0.233999997,0,-0.799000025,0.1172361,-0.409130067,9.338213921,-0.031972799,-0.00825964,-0.450017184,,,
2.955697687,1822,12.13000011,3.342488766,2.562462568,1822,0.257999986,0,-0.393000007,-0.086132646,-0.095702939,9.82151413,0.00159864,0.00692744,-0.427103341,,,
2.955697687,1822,12.13000011,3.342488766,2.562462568,1822,0.259000003,0,-0.430000007,0.421092927,-0.253612787,9.182697296,-0.01412132,0.013588441,-0.428701967,,,
2.955697687,1822,12.14000034,3.341872215,2.564575195,1822,0.236000001,0,-0.786000013,0.806297243,-0.15073213,9.065461159,0.02824264,0.01651928,-0.415379971,,,
2.955697687,1822,12.14000034,3.341872215,2.564575195,1822,0.264999986,0,-0.472000003,0.334960282,-0.550291896,8.067757607,0.014920641,-0.00559524,-0.429234862,,,
2.955697687,1822,12.12100029,3.343375921,2.563928127,1822,0.261999995,0,-0.421000004,0.430663228,-0.476122141,9.22815609,-0.011190481,-0.0079932,-0.430300623,,,
2.955697687,1822,12.12100029,3.343375921,2.563928127,1822,0.233999997,0,-0.786000013,0.277538538,0.452196389,10.19714832,-0.006661,0.00346372,-0.416179299,,,
2.955697687,1822,12.11999989,3.343100071,2.56371665,1822,0.25999999,0,-0.449999988,0.138769269,-0.61967653,9.735381126,-0.029574841,0.015187081,-0.42017588,,,
2.955697687,1822,12.11999989,3.343100071,2.56371665,1822,0.264999986,0,-0.469000012,-0.090917796,-0.208153889,9.297540665,0.043429721,-0.00373016,-0.411116928,,,
2.955697687,1822,12.12300014,3.34224391,2.562667608,1822,0.239999995,0,-0.768000007,0.581395388,0.098095514,10.58952999,0.0373016,-0.031439923,-0.393265456,,,
2.955697687,1822,12.12300014,3.34224391,2.562667608,1822,0.263999999,0,-0.428000003,1.114939213,0.375634044,9.031965256,-0.025578242,-0.019716561,-0.407919645,,,
2.955697687,1822,12.1239996,3.342519283,2.562878609,1822,0.263000011,0,-0.356999993,0.397167206,0.217724189,9.161164284,0.00772676,0.025311802,-0.390334606,,,
2.955697687,1822,12.1239996,3.342519283,2.562878609,1822,0.25,0,-0.601000011,0.059814338,-0.45698154,8.936262131,-0.0079932,-0.00079932,-0.381542087,,,
2.955697687,1822,12.12300014,3.34224391,2.562667608,1822,0.246000007,0,-0.693000019,0.346923172,-0.090917796,10.39094639,0.00692744,-0.027709762,-0.393531889,,,
2.955697687,1822,12.12300014,3.34224391,2.562667608,1822,0.263000011,0,-0.393000007,0.392382056,0.095702939,10.55842686,-0.02584468,0.0039966,-0.387403786,,,
2.955697687,1822,12.12300014,3.34224391,2.562667608,1822,0.257999986,0,-0.419,0.035888601,-0.009570294,9.744952202,-0.006661,0.02104876,-0.378078371,,,
2.955697687,1822,12.12300014,3.34224391,2.562667608,1822,0.236000001,0,-0.677999973,0.545506775,-0.035888601,9.926787376,-0.00293084,-0.015719961,-0.36129266,,,
2.955697687,1822,12.11499977,3.343403339,2.564341545,1822,0.263000011,0,-0.384000003,0.191405877,-0.509618163,10.23782158,-0.024512481,-0.0053288,-0.363157719,,,
2.955697687,1822,12.11499977,3.343403339,2.564341545,1822,0.263000011,0,-0.393000007,0.019140588,0.433055818,9.453058243,0.026910441,-0.028775521,-0.374614656,,,
2.955697687,1822,12.13500023,3.343866587,2.563518763,1822,0.237000003,0,-0.681999981,0.322997421,0.502440453,9.247296333,-0.0079932,0.013588441,-0.365289241,,,
2.955697687,1822,12.13500023,3.343866587,2.563518763,1822,0.254000008,0,-0.465000004,0.495262712,-0.246435076,9.20183754,0.017318601,-0.00319728,-0.373548895,,,
2.955697687,1822,12.12100029,3.343375921,2.563928127,1822,0.261999995,0,-0.393000007,0.100488089,-0.401952356,8.706575394,-0.0213152,0.052755121,-0.389268845,,,
2.955697687,1822,12.12100029,3.343375921,2.563928127,1822,0.254999995,0,-0.509000003,-0.162694991,0.191405877,9.713848114,0.00506236,0.024512481,-0.390867501,,,
2.955697687,1822,12.11600018,3.341996908,2.562870502,1822,0.244000003,0,-0.736999989,0.289501399,0.090917796,10.32634735,-0.01545352,0.00293084,-0.432165682,,,
2.955697687,1822,12.11600018,3.341996908,2.562870502,1822,0.263000011,0,-0.456,0.885252178,-0.325389981,9.134845734,-0.049824283,0.022913842,-0.452148706,,,
2.955697687,1500,12.13099957,3.342764139,2.562673569,1822,0.254000008,0,-0.463,0.129198968,0.45698154,9.706670761,-0.015187081,0.039433122,-0.422573864,,,
2.955697687,1500,12.13099957,3.342764139,2.562673569,1822,0.238000005,0,-0.748000026,0.30385682,-0.657957733,9.893291473,0.03090704,-0.077534042,-0.434297204,,,
2.955697687,1500,12.13399982,3.343590975,2.563307524,1500,0.261999995,0,-0.419,0.416307777,-0.143554404,9.97224617,0.00772676,-0.062613405,-0.434030771,,,
2.955697687,1500,12.13399982,3.343590975,2.563307524,1500,0.25999999,0,-0.446999997,0.126806393,0.215331614,10.32395458,-0.043429721,-0.006661,-0.427902669,,,
2.955697687,1500,12.14400005,3.341286659,2.563733339,1500,0.236000001,0,-0.666999996,-0.021533161,0.684276044,10.40051746,-0.012522681,0.015187081,-0.349835724,,,
2.955697687,1500,12.14400005,3.341286659,2.563733339,1500,0.254000008,0,-0.238999993,0.038281176,0.698631465,9.161164284,0.006661,0.067142881,-0.141479641,,,
2.955697687,1500,12.12199974,3.343651533,2.564139605,1500,0.261999995,0,-0.155000001,0.394774616,-0.248827651,10.29763603,-0.039166681,-0.071938805,-0.111904807,,,
2.955697687,1500,12.12199974,3.343651533,2.564139605,1500,0.263000011,0,-0.103,0.167480141,-0.789549232,9.376495361,-0.00586168,-0.009058961,-0.094319761,,,
2.955697687,1500,12.13700008,3.341046333,2.56394124,1500,0.261999995,0,-0.118000001,0.236864775,-0.196191028,9.524834633,-0.00373016,-0.025578242,-0.094586201,,,
2.955697687,1500,12.13700008,3.341046333,2.56394124,1500,0.247999996,0,-0.245000005,0.30624941,0.394774616,9.55833149,-0.00959184,0.0093254,-0.080997765,,,
2.955697687,1500,12.11999989,3.343100071,2.56371665,1500,0.238000005,0,-0.409999996,0.153124705,0.045458898,9.331036568,-0.00559524,0.00719388,-0.078333363,,,
2.955697687,1813,12.11999989,3.343100071,2.56371665,1500,0.234999999,0,-0.404000014,0.657957733,-0.208153889,9.505694389,-0.01838436,0.019450121,-0.086326562,,,
2.955697687,1813,12.13300037,3.343315601,2.563096285,1500,0.247999996,0,-0.231999993,0.153124705,-0.887644768,9.902861595,0.00719388,0.0106576,-0.07513608,,,
2.955697687,1813,12.13300037,3.331519604,2.574892282,1813,0.259000003,0,-0.082999997,0.322997421,-0.071777202,9.744952202,-0.00346372,-0.02344672,-0.087392323,,,
2.955697687,1813,12.09700012,3.331715584,2.573972702,1813,0.259000003,0,-0.068000004,-0.100488089,-0.22729449,9.448272705,0.033305001,0.039966002,-0.082329966,,,
2.955697687,1813,12.09700012,3.331715584,2.573972702,1813,0.256999999,0,-0.202000007,0.990525424,0.380419195,9.189874649,0.015719961,0.028775521,-0.242193967,,,
2.955697687,1813,12.14799976,3.332263708,2.574701071,1813,0.257999986,0,-0.458000004,0.320604861,-0.870896757,9.259259224,-0.00159864,-0.029041961,-0.410584062,,,
2.955697687,1813,12.12199974,3.331866264,2.575925112,1813,0.261999995,0,-0.407999992,0.586180508,-0.102880664,8.572590828,0.054886643,-0.04183108,-0.406853884,,,
2.955697687,1813,12.12199974,3.331866264,2.575925112,1813,0.237000003,0,-0.731000006,0.260790497,0.059814338,9.421954155,-0.00559524,-0.025045361,-0.415912867,,,
2.955697687,1813,12.11699963,3.33049202,2.57486248,1813,0.254999995,0,-0.428000003,0.251220226,0.509618163,8.649152756,-0.030374162,-0.01891724,-0.406853884,,,
2.955697687,1813,12.11699963,3.33049202,2.57486248,1813,0.25999999,0,-0.345999986,0.423485518,-0.232079625,8.945832253,0.00026644,-0.0079932,-0.385538697,,,
2.955697687,1500,12.11299992,3.331074953,2.575694799,1813,0.25,0,-0.535000026,0.545506775,-0.047851469,7.558139801,0.00772676,0.014654201,-0.396995604,,,
2.955697687,1500,12.11299992,3.331074953,2.575694799,1813,0.244000003,0,-0.681999981,0.555077076,-0.172265291,9.723418236,-0.035170082,-0.012789121,-0.405255258,,,
2.955697687,1500,12.12300014,3.330457687,2.574453592,1500,0.264999986,0,-0.377000004,0.507225573,0.112450957,8.835773468,-0.027709762,-0.02850908,-0.400459319,,,
2.955697687,1500,12.12300014,3.330457687,2.574453592,1500,0.261999995,0,-0.372999996,0.356493443,-0.689061165,10.14690399,-0.0093254,0.01092404,-0.386071563,,,
2.955697687,1500,12.11900043,3.331042051,2.57528758,1500,0.238000005,0,-0.589999974,0.547899306,-0.287108809,8.957795143,-0.00639456,-0.00159864,-0.2984128,,,
2.955697687,1500,12.11900043,3.331042051,2.57528758,1500,0.239999995,0,-0.43599999,0.378026605,-0.193798453,10.14690399,-0.01039116,-0.020249441,-0.097517043,,,
2.955697687,1500,12.11699963,3.33049202,2.57486248,1500,0.259000003,0,-0.101000004,-0.141161829,-0.114843525,9.814336777,0.028775521,0.041298203,-0.055153083,,,
2.955697687,1500,12.11699963,3.33049202,2.57486248,1500,0.25999999,0,-0.063000001,0.078954928,0.389989495,8.512776375,0.027709762,0.048225641,-0.03783448,,,
2.955697687,1500,12.12100029,3.331591606,2.575712681,1500,0.25999999,0,-0.075999998,0.351708293,0.153124705,9.173127174,0.00239796,0.00506236,-0.069274403,,,
2.955697687,1500,12.12100029,3.331591606,2.575712681,1500,0.256999999,0,-0.068000004,0.531151295,0.509618163,9.749736786,0.026644001,-0.027176881,-0.050890043,,,
2.955697687,1500,12.12300014,3.330457687,2.574453592,1500,0.241999999,0,-0.238999993,0.069384634,0.141161829,9.412384033,-0.00825964,0.02078232,-0.034903642,,,
2.955697687,1500,12.12300014,3.330457687,2.574453592,1500,0.229000002,0,-0.388000011,0.45698154,-0.224901915,10.13254833,-0.044761922,0.04636056,-0.050890043,,,
2.955697687,1858,12.13399982,3.331794262,2.575104475,1500,0.238000005,0,-0.333000004,0.701024055,-0.375634044,8.866877556,-0.0026644,0.020249441,-0.01092404,,,
2.955697687,1858,12.13399982,3.331794262,2.575104475,1500,0.257999986,0,-0.137999997,0.669920564,-0.256005377,10.05120087,0.02850908,-0.056751721,-0.040232442,,,
2.955697687,1858,12.11999989,3.38686657,2.519950151,1858,0.25999999,0,-0.097999997,0.153124705,-0.363671184,9.484161377,-0.019983001,-0.029841281,-0.06474492,,,
2.955697687,1858,12.11999989,3.38686657,2.519950151,1858,0.25999999,0,-0.122000001,0.545506775,-1.148435235,9.194660187,-0.01438776,-0.03250568,-0.110039726,,,
2.955697687,1858,12.10700035,3.388278484,2.518928766,1858,0.252999991,0,-0.298000008,0.107665807,0.557469606,9.790410995,-0.01438776,0.00825964,-0.223809615,,,
2.955697687,1858,12.10700035,3.388278484,2.518928766,1858,0.232999995,0,-0.75,0.691453755,-0.284716249,8.914729118,-0.01891724,0.01625284,-0.374614656,,,
2.955697687,1858,12.11400032,3.38855505,2.518702507,1858,0.261000007,0,-0.5,0.703416586,-0.691453755,9.039142609,-0.029841281,-0.00852608,-0.46627003,,,
2.955697687,1858,12.11400032,3.38855505,2.518702507,1858,0.252999991,0,-0.614000022,-0.081347495,0.691453755,9.297540665,-0.01172336,-0.01438776,-0.466536462,,,
2.955697687,1858,12.12800026,3.387417793,2.519928932,1858,0.241999999,0,-0.583999991,0.823045313,-0.703416586,10.3789835,-0.0159864,0.01172336,-0.474796087,,,
2.955697687,1858,12.12800026,3.387417793,2.519928932,1858,0.256999999,0,-0.469000012,0.387596905,0.157909855,9.046319962,-0.00719388,-0.00186508,-0.473996788,,,
2.955697687,1858,12.13300037,3.387129068,2.519282818,1858,0.25999999,0,-0.514999986,0.277538538,0.1172361,9.625323296,0.00319728,-0.053820882,-0.468135089,,,
2.955697687,1858,12.14000034,3.387397289,2.519050121,1858,0.254999995,0,-0.497999996,0.193798453,-0.322997421,8.711359978,-0.027443321,0.057551041,-0.456145287,,,
2.955697687,1500,12.14000034,3.387397289,2.519050121,1858,0.236000001,0,-0.745999992,0.380419195,-0.399559766,9.357355118,0.0106576,0.033305001,-0.436695188,,,
2.955697687,1500,12.14099979,3.387676239,2.519257545,1858,0.259000003,0,-0.444999993,-0.126806393,-0.430663228,7.993587971,0.00079932,0.070073724,-0.443356186,,,
2.955697687,1500,12.14099979,3.387676239,2.519257545,1500,0.25,0,-0.623000026,-0.296679109,0.691453755,9.931572914,-0.00612812,0.024778921,-0.434030771,,,
2.231565946,1500,12.10299969,3.387159109,2.518096209,1500,0.247999996,0,-0.66900003,-0.078954928,-0.399559766,10.3789835,-0.035702962,0.02344672,-0.452148706,,,
2.231565946,1500,12.10299969,3.387159109,2.518096209,1500,0.261000007,0,-0.381999999,0.22968705,-0.703416586,9.307110786,-0.040498883,0.035170082,-0.359694004,,,
2.231565946,1500,12.1260004,2.556565285,1.901424289,1500,0.224999994,0,-0.423000008,-0.12202125,-0.605321109,9.933964729,0.01625284,-0.01838436,-0.201428652,,,
2.231565946,1500,12.11200047,2.556977749,1.902593493,1500,0.209000006,0,-0.096000001,-0.911570489,0.157909855,9.572686195,-0.01625284,0.022913842,-0.026377561,,,
2.231565946,1500,12.11200047,2.556977749,1.902593493,1500,0.194999993,0,-0.063000001,-0.435448378,-0.043066323,9.577471733,-0.01225624,0.015187081,-0.038900241,,,
2.231565946,1500,12.10900021,2.556344509,1.90212214,1500,0.191,0,-0.184,0.040673748,0.681883454,10.02009773,-0.033571441,-0.025045361,-0.047959201,,,
2.231565946,1500,12.10900021,2.556344509,1.90212214,1500,0.192000002,0,-0.057,0.387596905,-0.693846345,9.273614883,-0.025578242,0.0079932,-0.033571441,,,
2.231565946,1898,12.11600018,2.556139708,1.901538849,1500,0.189999998,0,-0.061000001,-0.165087566,-0.002392574,9.266437531,-0.00772676,0.0039966,-0.03676872,,,
2.231565946,1898,12.11800003,2.55656147,1.901852727,1500,0.193000004,0,-0.086999997,0.46655184,0.1172361,9.498517036,-0.0053288,-0.012522681,-0.042896841,,,
2.231565946,1898,12.11800003,2.595271587,1.86314249,1898,0.166999996,0,-0.379000008,0.418700367,0.090917796,9.020002365,-0.00026644,-0.0026644,-0.04689344,,,
2.231565946,1898,12.09300041,2.594956398,1.864337564,1898,0.192000002,0,-0.101000004,-0.14594698,0.167480141,9.333429337,0.03703516,-0.022913842,-0.053021561,,,
2.231565946,1898,12.09300041,2.594956398,1.864337564,1898,0.187999994,0,-0.149000004,0.100488089,-0.002392574,9.376495361,0.01039116,0.0013322,-0.190238163,,,
2.231565946,1898,12.10900021,2.595026016,1.863440633,1898,0.170000002,0,-0.635999978,0.265575647,0.040673748,8.450569153,-0.00106576,-0.00586168,-0.243526176,,,
2.231565946,1898,12.10900021,2.595026016,1.863440633,1898,0.189999998,0,-0.365999997,-0.294286549,-0.217724189,9.962676048,0.01092404,0.038900241,-0.35836181,,,
2.231565946,1898,12.11299992,2.595883131,1.86405611,1898,0.191,0,-0.360000014,0.366063744,-0.471336991,8.948225021,-0.012522681,0.01039116,-0.360493332,,,
2.231565946,1898,12.11299992,2.595883131,1.86405611,1898,0.192000002,0,-0.356999993,0.244042501,-0.15551728,9.687530518,-0.00239796,0.00319728,-0.367687225,,,
2.231565946,1898,12.11999989,2.595699787,1.863449931,1898,0.185000002,0,-0.407999992,0.203368753,-0.538329065,9.075031281,0.01651928,0.017052161,-0.365289241,,,
2.231565946,1898,12.11999989,2.595699787,1.863449931,1898,0.167999998,0,-0.681999981,0.256005377,-0.363671184,9.54397583,-0.00612812,-0.029574841,-0.367687225,,,
2.231565946,1898,12.11200047,2.595669031,1.86390233,1898,0.186000004,0,-0.430000007,0.404344916,0.648387432,9.50330162,0.01305556,-0.00213152,-0.358894706,,,
2.231565946,1898,12.11200047,2.595669031,1.86390233,1898,0.189999998,0,-0.31099999,0.626854241,-0.241649926,8.711359978,-0.014920641,0.0093254,-0.379677027,,,
2.231565946,1898,12.11299992,2.595883131,1.86405611,1898,0.194000006,0,-0.405999988,0.342138022,0.126806393,9.158771515,-0.013854881,-0.015187081,-0.362358421,,,
2.231565946,1500,12.11299992,2.595883131,1.86405611,1898,0.188999996,0,-0.400999993,0.078954928,0.143554404,9.584649086,-0.029841281,0.053021561,-0.38287428,,,
2.231565946,1500,12.12899971,2.595942974,1.863149166,1898,0.166999996,0,-0.662999988,0.064599484,-0.129198968,9.438702583,-0.022647401,0.00639456,-0.374881089,,,
2.231565946,1500,12.12899971,2.595942974,1.863149166,1500,0.189999998,0,-0.485000014,-0.105273232,-0.31581971,9.194660187,0.0013322,-0.045561243,-0.369285852,,,
2.231565946,1500,12.10299969,2.595421076,1.864198089,1500,0.195999995,0,-0.328999996,0.258397937,-0.191405877,9.32625103,0.019983001,-0.014654201,-0.363157719,,,
2.231565946,1500,12.10299969,2.595421076,1.864198089,1500,0.194000006,0,-0.272000015,0.435448378,0.00717772,9.567901611,0.00186508,-0.02850908,-0.271768808,,,
2.231565946,1500,12.1079998,2.594811678,1.863286734,1500,0.173999995,0,-0.48300001,-0.045458898,0.133984119,9.615753174,0.00079932,-0.02371316,-0.172386691,,,
2.231565946,1500,12.1079998,2.594811678,1.863286734,1500,0.192000002,0,-0.029999999,0.011962867,0.892429888,9.472198486,0.01092404,-0.0079932,-0.03223924,,,
2.231565946,1500,12.11699963,2.595057487,1.86298871,1500,0.192000002,0,-0.052000001,0.059814338,-0.62446171,9.778448105,-0.011456921,-0.02584468,-0.03277212,,,
2.231565946,1500,12.11699963,2.595057487,1.86298871,1500,0.167999998,0,-0.324000001,0.141161829,-0.162694991,10.03923798,-0.0053288,-0.02850908,-0.038900241,,,
2.231565946,1500,12.13199997,2.596585035,1.863610029,1500,0.189999998,0,-0.032000002,0.143554404,-0.165087566,9.426739693,0.010124721,0.00692744,-0.029041961,,,
2.231565946,1500,12.13199997,2.596585035,1.863610029,1500,0.181999996,0,-0.171000004,0.476122141,-0.598143399,8.735285759,-0.00612812,0.024246041,-0.044495482,,,
2.231565946,1500,12.13399982,2.595327616,1.862231851,1500,0.180999994,0,-0.111000001,0.650779963,0.059814338,8.632405281,-0.00373016,0.015187081,-0.031706359,,,
2.231565946,1500,12.13399982,2.595327616,1.862231851,1500,0.191,0,-0.071999997,0.325389981,-0.370848894,9.584649086,-0.015719961,0.00159864,-0.047959201,,,
2.231565946,1500,12.12300014,2.594658852,1.862227559,1500,0.169,0,-0.303000003,0.363671184,0.701024055,10.12776375,-0.00053288,0.0013322,-0.031173481,,,
2.231565946,1866,12.12300014,2.594658852,1.862227559,1500,0.187999994,0,-0.075999998,0.16030243,-0.349315733,9.797588348,-0.00479592,0.026910441,-0.044495482,,,
2.231565946,1866,12.11800003,2.595271587,1.86314249,1500,0.188999996,0,-0.041000001,-0.112450957,0.102880664,9.596611977,0.0079932,-0.00452948,-0.031706359,,,
2.231565946,1866,12.11800003,2.564976692,1.893437505,1866,0.163000003,0,-0.405999988,-0.358886033,-0.143554404,9.137238503,-0.00825964,0.029308401,-0.045561243,,,
2.231565946,1866,12.07600021,2.564472914,1.895261049,1866,0.189999998,0,-0.057,0.002392574,-0.023925735,9.716240883,-0.019983001,-0.013588441,-0.055153083,,,
2.231565946,1866,12.07600021,2.564472914,1.895261049,1866,0.194000006,0,-0.180000007,-0.002392574,-0.220116764,9.900468826,0.00426304,-0.022913842,-0.162261963,,,
2.231565946,1866,12.11699963,2.564764738,1.893281221,1866,0.165000007,0,-0.537,0.866111636,-0.497655302,9.70906353,-0.00639456,-0.0159864,-0.267772198,,,
2.231565946,1866,12.11699963,2.564764738,1.893281221,1866,0.192000002,0,-0.398999989,0.090917796,-0.282323658,9.237726212,-0.01039116,0.0106576,-0.3357144,,,
2.231565946,1866,12.11400032,2.564130068,1.89281249,1866,0.191,0,-0.317999989,0.236864775,-0.093310364,9.737773895,-0.01438776,0.010124721,-0.344773382,,,
2.231565946,1866,12.11400032,2.564130068,1.89281249,1866,0.187999994,0,-0.379000008,0.46655184,-0.167480141,9.450665474,-0.031972799,0.00452948,-0.349835724,,,
2.231565946,1866,12.11100006,2.565177202,1.894025922,1866,0.184,0,-0.486999989,0.736912668,-0.76562351,8.352474213,-0.0119898,0.013588441,-0.34850353,,,
2.231565946,1866,12.11100006,2.565177202,1.894025922,1866,0.160999998,0,-0.671000004,0.15551728,-0.169872716,9.534405708,0.008792521,0.01225624,-0.32985273,,,
2.231565946,1866,12.12199974,2.565823317,1.894062519,1866,0.187000006,0,-0.432000011,0.31342712,-0.03349603,9.445879936,-0.0013322,-0.025045361,-0.341842532,,,
