Throttle_Control,Servo_Control,Voltage,Throttle_A,Throttle_B,Servo,Linear_X,Linear_Y,Linear_Z,Acceleration_X,Acceleration_Y,Acceleration_Z,Angular_X,Angular_Y,Angular_Z
0,1500,12.13300037,0,0,1500,0,0,0,0.131082714,-0.053828726,9.405276793,-0.00049365,8.27E-05,0.000431929
0,1500,12.13700008,0,0,1500,0,0,0,0.131000754,-0.053479516,9.405937179,-0.000494286,7.73E-05,0.000416671
0,1500,12.13700008,0,0,1500,0,0,0,0.130245423,-0.054384785,9.405502408,-0.000503396,8.02E-05,0.000410149
0,1500,12.13800049,0,0,1500,0,0,0,0.130766911,-0.054351013,9.406556353,-0.000499664,7.50E-05,0.000412045
0,1500,12.13800049,0,0,1500,0,0,0,0.130961781,-0.054363877,9.405935224,-0.000496042,8.57E-05,0.000421997
0,1500,12.13300037,0,0,1500,0,0,0,0.130884934,-0.054064397,9.405966719,-0.000484364,9.22E-05,0.000435695
0,1500,12.13300037,0,0,1500,0,0,0,0.131376616,-0.054214395,9.406219336,-0.000497217,0.000110091,0.000445085
0,1500,12.1420002,0,0,1500,0,0,0,0.131293896,-0.053751279,9.407383031,-0.000493752,0.000112324,0.000450305
0,1500,12.1420002,0,0,1500,0,0,0,0.130574515,-0.054335858,9.407736191,-0.000490383,0.000103233,0.000451507
0,1500,12.13800049,0,0,1500,0,0,0,0.131147664,-0.053702066,9.409068835,-0.000483213,0.000101794,0.000456497
0,1500,12.13800049,0,0,1500,0,0,0,0.131240744,-0.053984157,9.409128492,-0.00049934,0.000100394,0.00046891
0,1500,12.1619997,0,0,1500,0,0,0,0.131582491,-0.054513886,9.408847476,-0.000484521,9.18E-05,0.000466066
0,1500,12.1619997,0,0,1500,0,0,0,0.131083306,-0.055032373,9.408115956,-0.00048521,0.000108456,0.000474381
0,1500,12.15600014,0,0,1500,0,0,0,0.131506746,-0.055116896,9.408894445,-0.000493369,0.000107011,0.00047884
0,1500,12.15600014,0,0,1500,0,0,0,0.131137099,-0.054448964,9.407348638,-0.000479092,9.86E-05,0.000468733
0,1500,12.15699959,0,0,1500,0,0,0,0.131267735,-0.054542455,9.407146232,-0.000472474,9.04E-05,0.000466015
0,1500,12.15699959,0,0,1500,0,0,0,0.131879366,-0.054879468,9.406787103,-0.000473299,8.58E-05,0.000466902
0,1500,12.14900017,0,0,1500,0,0,0,0.131712783,-0.054678177,9.406277145,-0.000477697,8.81E-05,0.000453801
0,1500,12.14900017,0,0,1500,0,0,0,0.131351247,-0.054764716,9.405900207,-0.000471326,9.03E-05,0.000458295
0,1500,12.14400005,0,0,1500,0,0,0,0.131553724,-0.054451171,9.405218002,-0.000479174,8.92E-05,0.000459255
0,1500,12.14400005,0,0,1500,0,0,0,0.131475787,-0.054855171,9.404316196,-0.000483363,9.79E-05,0.000463576
