Reference,Throttle_Control,Servo_Control,Voltage,Throttle_A,Throttle_B,Servo,Linear_X,Linear_Y,Linear_Z,Acceleration_X,Acceleration_Y,Acceleration_Z,Angular_X,Angular_Y,Angular_Z
0.307582967,3.435047893,1500,12.60000038,3.284750223,3.284750223,1500,0.299879203,0,0.092,0.009570294,0.277538538,8.802277565,0.03277212,0.033837881,0.020249441
0.307582967,3.4839853,1500,12.60000038,3.428250074,3.428250074,1500,0.293715459,0,-0.335000008,0.119628675,-0.574217618,8.299837112,0.013854881,0.0373016,0.00719388
0.307582967,3.488693386,1500,12.60000038,3.41775012,3.41775012,1500,0.298162884,0,-0.043000001,0.564647317,0,9.36692524,-0.043696161,-0.02344672,0.00772676
0.307582967,3.49397757,1500,12.60000038,3.433500051,3.433500051,1500,0.302175623,0,0.079000004,0.882859647,0.203368753,9.780840874,-0.0106576,-0.059416123,0.00852608
0.307582967,3.525840634,1500,12.60000038,3.482500076,3.482500076,1500,0.298777869,0,-0.342000008,-0.411522657,-0.31103456,9.11570549,-0.00106576,0.031439923,0.01838436
0.307582967,3.522300771,1500,12.60000038,3.487750053,3.487750053,1500,0.303031389,0,0.021,-0.205761328,0.638817132,8.46971035,-0.010124721,-0.024246041,0.019716561
0.307582967,3.533959418,1500,12.60000038,3.491250038,3.491250038,1500,0.303441951,0,-0.090000004,0.351708293,-0.526366174,8.345295906,-0.00319728,-0.01438776,0.011456921
0.307582967,3.5525132,1500,12.60000038,3.524500132,3.524500132,1500,0.30160351,0,-0.280999988,0,0.686668575,8.613265038,0.041031763,-0.01438776,0.030374162
0.307582967,3.544052777,1500,12.60000038,3.521000147,3.521000147,1500,0.305819377,0,0.026000001,0.701024055,-0.30146426,9.943535805,-0.01651928,-0.00426304,0.013588441
0.307582967,3.563417326,1500,12.60000038,3.531500101,3.531500101,1500,0.303339437,0,-0.317999989,0.744090378,1.459469795,10.48904228,-0.050623603,0.029308401,0.02850908
0.307582967,3.547656455,1500,12.60000038,3.550750017,3.550750017,1500,0.308148585,0,-0.008,0.413915217,-0.15073213,9.70906353,0.034370761,0.022114521,0.02078232
