Reference,Throttle_Control,Servo_Control,Voltage,Throttle_A,Throttle_B,Servo,Linear_X,Linear_Y,Linear_Z,Acceleration_X,Acceleration_Y,Acceleration_Z,Angular_X,Angular_Y,Angular_Z
0.386855492,4.284672511,1500,12.60000038,3.918250084,3.918250084,1500,0.334226679,0,-0.099881685,0.392790374,-0.480733003,9.480988969,0.010562845,-0.012104547,0.02819744
0.386855492,4.41068177,1500,12.60000038,4.049499989,4.049499989,1500,0.333315393,0,-0.120419401,0.423974742,-0.549258259,9.377118517,0.014796234,-0.003478788,0.027065984
0.386855492,4.511052888,1500,12.60000038,4.175500393,4.175500393,1500,0.337327062,0,-0.129849363,0.425063586,-0.081391776,9.444338812,0.013297176,0.002180682,0.026543652
0.386855492,4.584427104,1500,12.60000038,4.282249928,4.282249928,1500,0.345831877,0,-0.111730185,0.402681414,-0.386150748,9.399703767,0.002831753,-0.004043906,0.025252303
0.386855492,4.633413514,1500,12.60000038,4.408249855,4.408249855,1500,0.356166594,0,-0.088001502,0.503812974,-0.532179057,9.300914992,0.003548008,-0.011224821,0.025851511
0.386855492,4.65337302,1500,12.60000038,4.509750366,4.509750366,1500,0.367985452,0,-0.077186374,0.537724494,-1.05998587,9.380199615,0.003624943,-0.025947579,0.025102805
0.386855492,4.645923653,1500,12.60000038,4.583250523,4.583250523,1500,0.380231013,0,-0.059986649,0.497636576,-1.021351129,9.09265338,-0.00046827,-0.016122105,0.022983532
0.386855492,4.606783419,1500,12.60000038,4.632249832,4.632249832,1500,0.393392448,0,-0.042965719,0.375633096,-0.524882186,9.017749031,0.001889936,-0.011438686,0.026842786
0.386855492,4.579881026,1500,12.60000038,4.651500225,4.651500225,1500,0.398078081,0,-0.068764144,0.346073353,0.076159043,8.848415062,0.002985974,-0.011383138,0.026751669
0.386855492,4.555812679,1500,12.60000038,4.644500256,4.644500256,1500,0.398606639,0,-0.104835234,0.40180166,-0.752502356,9.048444056,0.000381955,0.002757308,0.025581453
0.386855492,4.51871925,1500,12.60000038,4.604250431,4.604250431,1500,0.400890463,0,-0.135956782,0.353405377,-0.575676498,9.370460532,0.014760037,-0.014340281,0.025873273
