Throttle_Control,Servo_Control,Voltage,Throttle_A,Throttle_B,Servo,Linear_X,Linear_Y,Linear_Z,Angular_X,Angular_Y,Angular_Z,Acceleration_X,Acceleration_Y,Acceleration_Z
2.673013487,1755,11.57499981,2.950017452,2.392166615,1755,0.217999995,0,-0.583999991,-0.232079625,0.361278594,9.256866455,-0.014654201,-0.040498883,-0.281893522
2.673013487,1755,11.57400036,2.949762583,2.391960144,1755,0.239999995,0,-0.270000011,-0.217724189,-0.248827651,9.790410995,-0.00026644,-0.041031763,-0.277097613
2.673013487,1755,11.57400036,2.949762583,2.391960144,1755,0.228,0,-0.398999989,-0.074169777,0.320604861,8.835773468,-0.03090704,0.038633801,-0.275765419
2.673013487,1755,11.58500004,2.949347973,2.394233465,1755,0.234999999,0,-0.316000015,0.61967653,-0.112450957,9.967461586,-0.01891724,-0.009058961,-0.291218936
2.673013487,1755,11.58500004,2.949347973,2.394233465,1755,0.236000001,0,-0.275999993,0.890037358,0.2344722,11.11589622,-0.024778921,-0.020515881,-0.300810784
2.673013487,1755,11.56400013,2.950426102,2.393105507,1755,0.215000004,0,-0.546000004,0.861326456,-0.478514701,9.65642643,0.00213152,-0.0026644,-0.273101002
2.673013487,1484,11.56400013,2.950426102,2.393105507,1755,0.243000001,0,-0.289000005,0.409130067,0.169872716,8.381184578,-0.100181445,-0.038633801,-0.316530734
2.673013487,1484,11.5720005,2.950860262,2.393154144,1755,0.216000006,0,-0.519999981,0.059814338,-0.62206912,8.405110359,0.069274403,-0.021848081,-0.296014845
2.673013487,1484,11.5720005,2.950860262,2.393154144,1755,0.231999993,0,-0.316000015,0.636424541,-0.373241454,9.225763321,-0.038900241,0.00346372,-0.33278358
2.673013487,1484,11.54699993,2.660621166,2.681469917,1484,0.236000001,0,-0.177000001,-0.165087566,-0.978562534,8.452961922,-0.0093254,0.014654201,-0.2984128
2.673013487,1484,11.54699993,2.660621166,2.681469917,1484,0.214000002,0,-0.433999985,0.023925735,-0.655565143,8.311800003,-0.033305001,0.068475083,-0.284557939
2.673013487,1484,11.57699966,2.661101818,2.682004929,1484,0.237000003,0,-0.140000001,0.1172361,0.839793324,9.122882843,0.03090704,0.027443321,-0.151604369
2.673013487,1484,11.57699966,2.661101818,2.682004929,1484,0.231000006,0,-0.092,0.129198968,-1.064695239,10.23064423,0.00213152,-0.0013322,-0.03676872
2.673013487,1484,11.56499958,2.661556244,2.68243742,1484,0.211999997,0,-0.277999997,-0.059814338,0.019140588,9.594220161,0.01225624,0.03090704,0.01412132
2.673013487,1484,11.56499958,2.661556244,2.68243742,1484,0.234999999,0,0.004,0.253612787,-0.552684486,8.912336349,-0.017585041,0.011456921,0.0106576
2.673013487,1484,11.5710001,2.661329985,2.682222128,1484,0.238000005,0,-0.002,0.263183087,-0.421092927,9.070245743,-0.055419523,0.022913842,-0.012789121
2.673013487,1484,11.5710001,2.661329985,2.682222128,1484,0.234999999,0,-0.108999997,0.500047863,-0.251220226,9.835869789,0.01918368,-0.0213152,0.00426304
2.673013487,1484,11.56900024,2.660869837,2.681758642,1484,0.216999993,0,-0.307000011,0.318212271,0.839793324,10.15886688,0.055952404,-0.04209752,0.026377561
2.673013487,1484,11.56900024,2.660869837,2.681758642,1484,0.229000002,0,-0.059,-0.528758764,-0.129198968,9.85979557,0.017318601,-0.02611112,0.02158164
2.673013487,1484,11.57499981,2.660642385,2.681541681,1484,0.238999993,0,0.085000001,0.267968237,-0.30385682,9.022395134,-0.0159864,-0.012522681,0.00746032
2.673013487,1484,11.57499981,2.660642385,2.681541681,1484,0.238999993,0,0.018999999,0.265575647,-0.074169777,8.357258797,-0.070073724,0.055419523,0.011190481
2.673013487,1484,11.57499981,2.660642385,2.681541681,1484,0.231000006,0,-0.125,-0.703416586,-0.736912668,7.751938343,-0.02611112,0.00186508,0.054620203
2.673013487,1484,11.57499981,2.660642385,2.681541681,1484,0.214000002,0,-0.238999993,0.803904712,-1.720260382,9.524834633,0.01625284,0.124960363,-0.00426304
2.673013487,1484,11.57400036,2.66041255,2.681309938,1484,0.243000001,0,0.008,0.059814338,0.059814338,9.323859215,-0.008792521,-0.083129279,-0.029841281
2.673013487,1484,11.57400036,2.66041255,2.681309938,1484,0.237000003,0,0.015,0.937888801,0.540721595,11.08240032,0.01039116,-0.043163281,0.008792521
2.673013487,1484,11.56900024,2.660869837,2.681758642,1484,0.236000001,0,-0.035,0.739305198,0.389989495,9.732989311,0.00612812,-0.00825964,0.00452948
2.673013487,1484,11.56900024,2.660869837,2.681758642,1484,0.211999997,0,-0.26699999,0.081347495,-0.509618163,9.479375839,-0.019983001,0.027443321,-0.00159864
2.673013487,1484,11.58899975,2.660641193,2.681565762,1484,0.228,0,0.01,0.318212271,-0.296679109,9.474591255,-0.00026644,-0.015719961,0.018117921
2.673013487,1484,11.58899975,2.660641193,2.681565762,1484,0.236000001,0,0.035,-0.114843525,0.447411239,9.508087158,0.03756804,0.01092404,0.022913842
2.673013487,1484,11.57900047,2.661561966,2.682468414,1484,0.228,0,-0.075999998,0.351708293,-0.064599484,9.754522324,-0.01305556,0.029308401,0.00213152
2.673013487,1484,11.57900047,2.661561966,2.682468414,1484,0.209999993,0,-0.254000008,0.368456334,-0.074169777,8.993683815,-0.023979601,-0.00692744,0.00825964
2.673013487,1484,11.57600021,2.660872459,2.681773186,1484,0.231000006,0,0.01,0.093310364,0.911570489,9.182697296,-0.01039116,0.017052161,0.00692744
2.673013487,1484,11.57600021,2.660872459,2.681773186,1484,0.236000001,0,0.004,-0.052636616,-0.279931098,8.984113693,-0.058883242,0.00373016,-0.00559524
2.673013487,1484,11.56999969,2.661099911,2.681990385,1484,0.224000007,0,-0.147,1.009665966,-0.940281391,10.96516418,-0.104444481,-0.163594171,-0.013854881
2.673013487,1484,11.56999969,2.661099911,2.681990385,1484,0.216000006,0,-0.264999986,-0.203368753,-1.07426548,7.309311867,0.086593002,-0.051955801,0.018117921
2.673013487,1484,11.56099987,2.660635471,2.681509495,1484,0.230000004,0,0.071999997,0.579002798,2.060005903,11.47239017,0.192369685,-0.087125883,0.036502283
2.673013487,1484,11.56099987,2.660635471,2.681509495,1484,0.231999993,0,0.041000001,-0.023925735,0.856541336,8.062973022,0.030374162,-0.00293084,0.00959184
2.673013487,1484,11.57600021,2.660872459,2.681773186,1484,0.215000004,0,-0.162,1.014451146,-0.059814338,7.323667526,-0.0746032,0.027709762,0.00239796
2.673013487,1484,11.57600021,2.660872459,2.681773186,1484,0.209999993,0,-0.211999997,0.30624941,-0.794334412,10.63977432,-0.05621884,-0.02584468,0.013854881
3.008465582,1484,11.57499981,2.660642385,2.681541681,1484,0.234999999,0,0.054000001,0.9187482,-0.275145948,9.194660187,-0.00559524,0.019450121,-0.00426304
3.008465582,1484,11.57499981,2.660642385,2.681541681,1484,0.236000001,0,0.041000001,-0.260790497,-0.107665807,8.680256844,0.00186508,0.015719961,-0.00479592
3.008465582,1484,11.57800007,2.661331892,2.682236671,1484,0.207000002,0,-0.259000003,0.131591544,0,9.515264511,0.0039966,-0.04183108,0.010124721
3.008465582,1484,11.57800007,2.994199514,3.018320322,1484,0.226999998,0,-0.115999997,0.808689833,0.009570294,9.692315102,0.01305556,-0.02850908,-0.00586168
3.008465582,1484,11.57900047,2.994458199,3.018580914,1484,0.254000008,0,0.013,-0.078954928,-0.863719046,9.436309814,0.006661,0.031706359,0.011456921
3.008465582,1484,11.57900047,2.994458199,3.018580914,1484,0.257999986,0,0.021,0.246435076,-0.399559766,10.06077194,0.00719388,0.038900241,0.019716561
3.008465582,1484,11.57800007,2.994199514,3.018320322,1484,0.263000011,0,0.032000002,0.373241454,-0.387596905,9.780840874,0.019716561,0.04183108,0.006661
3.008465582,1484,11.57800007,2.994199514,3.018320322,1484,0.266000003,0,0.050000001,0.598143399,-0.366063744,8.979328156,-0.024778921,0,0.00319728
3.008465582,1484,11.57900047,2.994458199,3.018580914,1484,0.263999999,0,0.081,-0.110058382,-0.30385682,10.23542976,-0.04636056,0.128956959,0.026377561
3.008465582,1792,11.57900047,2.994458199,3.018580914,1484,0.264999986,0,-0.048,0.504832983,0.942673981,9.84783268,0.02158164,0.04636056,0.01918368
3.008465582,1792,11.58100033,2.994975328,3.019102335,1484,0.273999989,0,-0.015,-0.638817132,0.31342712,9.448272705,-0.022913842,-0.011456921,-0.019450121
3.008465582,1792,11.58100033,2.994975328,3.019102335,1484,0.273000002,0,0.037,-0.244042501,0.739305198,9.247296333,0.06474492,-0.0013322,0.02078232
3.008465582,1792,11.5710001,3.365232468,2.646866322,1792,0.272000015,0,-0.064999998,0.203368753,-0.471336991,8.546272278,-0.01678572,-0.062879845,-0.00239796
3.008465582,1792,11.5710001,3.365232468,2.646866322,1792,0.268999994,0,-0.107000001,0.46655184,-0.933103681,8.981720924,-0.010124721,-0.033837881,-0.03303856
3.008465582,1792,11.53100014,3.366411448,2.647325516,1792,0.264999986,0,-0.305000007,-0.291893959,0.46176669,10.19475555,-0.00159864,0.0079932,-0.17078805
3.008465582,1792,11.53100014,3.366411448,2.647325516,1792,0.245000005,0,-0.625,0.291893959,0.095702939,9.522442818,-0.00186508,0.01891724,-0.302675843
3.008465582,1792,11.57400036,3.36610508,2.647552729,1792,0.252000004,0,-0.507000029,0.416307777,-0.488085002,9.053498268,-0.01438776,-0.02104876,-0.391400367
3.008465582,1792,11.57400036,3.36610508,2.647552729,1792,0.266000003,0,-0.368000001,0.291893959,-0.186620727,9.680352211,-0.017318601,-0.017585041,-0.378877699
3.008465582,1792,11.57699966,3.365369558,2.646630764,1792,0.270000011,0,-0.425000012,0.322997421,0.629246831,9.144415855,-0.022380961,-0.068208642,-0.390334606
3.008465582,1792,11.57699966,3.365369558,2.646630764,1792,0.239999995,0,-0.713,-0.110058382,1.555172801,8.309408188,0.07407032,0.049824283,-0.35729605
3.008465582,1792,11.57499981,3.366395712,2.647781372,1792,0.25999999,0,-0.430000007,1.038376927,-1.110154152,8.546272278,-0.023979601,-0.0306406,-0.399127126
3.008465582,1792,11.57499981,3.366395712,2.647781372,1792,0.270000011,0,-0.344000012,0.057421762,-0.846971035,9.835869789,0.013322,-0.036502283,-0.373815328
3.008465582,1792,11.59300041,3.365190506,2.648678541,1792,0.263000011,0,-0.388000011,0.684276044,0.490477562,9.122882843,-0.00159864,0.01412132,-0.398061365
3.008465582,1792,11.59300041,3.365190506,2.648678541,1792,0.247999996,0,-0.69599998,0.679490864,0.483299851,9.359747887,0.035170082,-0.01438776,-0.386338025
3.008465582,1792,11.58500004,3.366086245,2.646850586,1792,0.263999999,0,-0.469000012,0.200976178,-0.208153889,9.689922333,-0.02158164,0.0159864,-0.371683806
3.008465582,1792,11.58500004,3.366086245,2.646850586,1792,0.268000007,0,-0.368000001,-0.287108809,0.078954928,8.436214447,-0.021848081,0.038100921,-0.391133934
3.008465582,1792,11.58899975,3.364029169,2.647764444,1792,0.264999986,0,-0.407999992,0.31581971,-0.246435076,8.560627937,-0.0186508,0.00293084,-0.416445732
3.008465582,1792,11.58899975,3.364029169,2.647764444,1792,0.245000005,0,-0.759000003,0.016748015,0.167480141,9.417169571,0.015719961,-0.01438776,-0.384739369
3.008465582,1792,11.57499981,3.364788055,2.646173477,1792,0.268000007,0,-0.446999997,0.526366174,-0.153124705,9.443487167,0.017585041,-0.031173481,-0.390601039
3.008465582,1792,11.57499981,3.364788055,2.646173477,1792,0.268000007,0,-0.298000008,0.600535929,0.08374007,9.658819199,0.008792521,-0.018117921,-0.381808519
3.008465582,1792,11.57299995,3.365813971,2.647323608,1792,0.268999994,0,-0.335000008,0.026318308,-0.196191028,9.80715847,-0.03783448,-0.00746032,-0.387936652
3.008465582,1792,11.57299995,3.365813971,2.647323608,1792,0.243000001,0,-0.686999977,0.442626089,-0.349315733,9.244903564,-0.054087322,0.04156464,-0.377279043
3.008465582,1792,11.57600021,3.365078926,2.646402121,1792,0.256999999,0,-0.640999973,0.021533161,-0.519188464,8.708967209,-0.03250568,0.027976202,-0.368220091
3.008465582,1792,11.57600021,3.365078926,2.646402121,1792,0.263999999,0,-0.379000008,0.318212271,-0.992918015,9.948320389,-0.059949003,0.063412718,-0.383140743
3.008465582,1792,11.57699966,3.365369558,2.646630764,1792,0.266000003,0,-0.331,0.567039907,-0.387596905,9.374102592,0.031972799,-0.02371316,-0.371950239
3.008465582,1792,11.57699966,3.365369558,2.646630764,1792,0.246000007,0,-0.629999995,-0.263183087,-0.531151295,10.01052761,-0.026377561,0.01305556,-0.366887897
3.008465582,1792,11.58500004,3.366086245,2.646850586,1792,0.247999996,0,-0.647000015,1.07905066,0.382811755,9.615753174,0.015187081,-0.01438776,-0.383407176
3.008465582,1792,11.58500004,3.366086245,2.646850586,1792,0.275000006,0,-0.409999996,0.143554404,-0.389989495,10.26414013,0.011456921,-0.034104321,-0.391933262
3.008465582,1792,11.5880003,3.363738775,2.647536039,1792,0.268999994,0,-0.345999986,0.200976178,-0.356493443,9.39324379,-0.03303856,0.00985828,-0.38287428
3.008465582,1792,11.5880003,3.363738775,2.647536039,1792,0.261000007,0,-0.504999995,0.545506775,0.153124705,10.30959892,0.034104321,-0.048492081,-0.402857304
3.008465582,1792,11.57699966,3.365369558,2.646630764,1792,0.247999996,0,-0.748000026,0.586180508,0.076562352,9.414776802,0.00213152,0.039433122,-0.401791543
3.008465582,1792,11.57699966,3.365369558,2.646630764,1792,0.272000015,0,-0.446999997,0.222509339,0.385204345,9.948320389,-0.041298203,0.014920641,-0.413781345
3.008465582,1792,11.58300018,3.365505219,2.646393776,1792,0.272000015,0,-0.370999992,0.287108809,-1.701119781,10.71633625,-0.148939967,-0.071405925,-0.434030771
3.008465582,1792,11.58300018,3.365505219,2.646393776,1792,0.263999999,0,-0.430000007,-0.373241454,-0.078954928,8.393147469,-0.00639456,0.078333363,-0.397794932
3.008465582,1792,11.58300018,3.365505219,2.646393776,1792,0.244000003,0,-0.763999999,0.471336991,-0.899607658,9.32625103,-0.02104876,-0.050357163,-0.393265456
3.008465582,1792,11.58300018,3.365505219,2.646393776,1792,0.26699999,0,-0.433999985,0.473729551,-0.179443017,9.484161377,0.024512481,-0.051156484,-0.379677027
3.008465582,1792,11.57699966,3.365369558,2.646630764,1792,0.268000007,0,-0.317999989,0.248827651,-0.423485518,8.905158997,0.0039966,-0.03277212,-0.39566341
3.008465582,1792,11.57699966,3.365369558,2.646630764,1792,0.266000003,0,-0.340000004,0.545506775,-0.133984119,9.606183052,-0.014920641,-0.00159864,-0.38287428
3.008465582,1792,11.57400036,3.36610508,2.647552729,1792,0.244000003,0,-0.657999992,0.631639421,-0.650779963,10.24739265,-0.022380961,-0.00186508,-0.382607847
3.008465582,1792,11.57400036,3.36610508,2.647552729,1792,0.256000012,0,-0.588,-0.035888601,-0.732127488,10.02488327,-0.012789121,-0.034637202,-0.383940041
3.008465582,1792,11.57800007,3.365660191,2.646859646,1792,0.270000011,0,-0.356999993,-0.354100883,-0.210546464,9.407599449,-0.029574841,0.00586168,-0.37594685
3.008465582,1792,11.57800007,3.365660191,2.646859646,1792,0.270000011,0,-0.368000001,0.389989495,-0.2344722,10.37419891,-0.00346372,0.00639456,-0.389535308
3.008465582,1792,11.56900024,3.364650965,2.646408796,1792,0.261999995,0,-0.531000018,-0.098095514,-0.270360798,8.81184864,-0.00293084,-0.00772676,-0.371950239
3.008465582,1792,11.56900024,3.364650965,2.646408796,1792,0.247999996,0,-0.745999992,-0.093310364,-0.892429888,10.41487217,0.024246041,-0.00772676,-0.369019419
3.008465582,1792,11.58600044,3.366376638,2.647079229,1792,0.270000011,0,-0.404000014,-0.437840939,0.200976178,9.333429337,-0.00026644,-0.00079932,-0.390867501
3.008465582,1792,11.58600044,3.366376638,2.647079229,1792,0.268999994,0,-0.345999986,0.368456334,-1.160398126,9.838262558,-0.045294803,0.066876441,-0.381542087
3.008465582,1792,11.56999969,3.364941597,2.64663744,1792,0.270999998,0,-0.379000008,1.052732348,0.040673748,8.752034187,0.0106576,0.022913842,-0.406054586
3.008465582,1792,11.56999969,3.364941597,2.64663744,1792,0.252000004,0,-0.739000022,0.181835592,-1.043161988,9.754522324,-0.039699562,-0.00239796,-0.410850495
3.008465582,1792,11.57800007,3.365660191,2.646859646,1792,0.259000003,0,-0.504999995,0.222509339,0.327782571,9.541583061,-0.00293084,-0.012522681,-0.400725782
3.008465582,1792,11.57800007,3.365660191,2.646859646,1792,0.268000007,0,-0.360000014,0.014355441,0.131591544,10.30242157,-0.00373016,0.00053288,-0.399393588
3.008465582,1792,11.57800007,3.365660191,2.646859646,1792,0.266000003,0,-0.405999988,-0.236864775,-0.105273232,9.041535378,-0.035969403,0.056751721,-0.397262067
3.008465582,1792,11.57800007,3.365660191,2.646859646,1792,0.247999996,0,-0.713,0.023925735,-0.423485518,8.981720924,0.017851481,0.0026644,-0.391400367
3.008465582,1792,11.58100033,3.366532326,2.647545338,1792,0.256000012,0,-0.535000026,-0.078954928,-0.246435076,9.268829346,0.031173481,-0.046094123,-0.370618045
3.008465582,1792,11.58100033,3.366532326,2.647545338,1792,0.270999998,0,-0.342000008,0.567039907,-0.167480141,9.610967636,-0.029841281,-0.035170082,-0.375413984
3.008465582,1792,11.5720005,3.365523577,2.647094965,1792,0.273999989,0,-0.344000012,0.052636616,-0.777586401,9.008039474,-0.028775521,-0.0186508,-0.377811939
3.008465582,1792,11.5720005,3.365523577,2.647094965,1792,0.263999999,0,-0.495999992,0.167480141,-0.655565143,8.974543571,-0.025045361,0.029574841,-0.383407176
3.111537771,1792,11.57600021,3.365078926,2.646402121,1792,0.244000003,0,-0.714999974,0.968992293,-0.787156701,9.316680908,-0.01918368,-0.089257404,-0.393265456
3.111537771,1792,11.57600021,3.365078926,2.646402121,1792,0.268999994,0,-0.379000008,0.913963079,-0.957029402,9.280792236,-0.030107722,-0.00612812,-0.403123736
3.111537771,1792,11.5720005,3.365523577,2.647094965,1792,0.270999998,0,-0.365999997,0.023925735,-0.531151295,9.448272705,-0.017585041,0.017851481,-0.392199695
3.111537771,1792,11.5720005,3.479636192,2.738706827,1792,0.273000002,0,-0.400999993,0.16030243,0.131591544,9.644463539,0.008792521,0.024512481,-0.386870891
3.111537771,1792,11.5720005,3.479636192,2.738706827,1792,0.252999991,0,-0.714999974,0.399559766,-0.811082423,8.921906471,-0.0119898,0.011190481,-0.397528499
3.111537771,1792,11.5720005,3.479636192,2.738706827,1792,0.256000012,0,-0.653999984,0.839793324,-0.210546464,10.17561531,-0.00506236,-0.02158164,-0.407653213
3.111537771,1792,11.57800007,3.479832411,2.738518715,1792,0.275999993,0,-0.432000011,0.401952356,0.351708293,9.716240883,-0.013322,0.045028362,-0.394331217
3.111537771,1792,11.57800007,3.479832411,2.738518715,1792,0.282999992,0,-0.425000012,-0.12202125,-0.198583603,8.223275185,0.0106576,0.00985828,-0.387403786
3.111537771,1500,11.57600021,3.479231119,2.738045454,1792,0.27700001,0,-0.370999992,-0.265575647,0.064599484,8.074935913,0.011190481,0.039433122,-0.398860693
3.111537771,1500,11.57600021,3.479231119,2.738045454,1792,0.270999998,0,-0.547999978,-0.61728394,-0.148339555,7.304526806,-0.006661,0.009058961,-0.402857304
3.111537771,1500,11.58300018,3.479726315,2.738092422,1792,0.254999995,0,-0.720000029,0.528758764,-0.476122141,8.4433918,-0.031706359,0.014654201,-0.403656602
3.111537771,1500,11.58300018,3.479726315,2.738092422,1500,0.263000011,0,-0.589999974,0.332567722,-0.191405877,9.24011898,-0.049291402,-0.017052161,-0.408718973
3.111537771,1500,11.53800011,3.480630159,2.738672495,1500,0.287,0,-0.414000005,0.581395388,0.366063744,9.730596542,0.0159864,-0.066343561,-0.4103176
3.111537771,1500,11.53800011,3.480630159,2.738672495,1500,0.286000013,0,-0.275999993,0.485692412,-0.739305198,9.661211967,0.0039966,-0.082329966,-0.255782396
3.111537771,1500,11.59500027,3.480110407,2.73770833,1500,0.282000005,0,-0.071999997,0.399559766,-0.77519381,9.276007652,-0.0079932,-0.0213152,-0.126026124
3.111537771,1500,11.59500027,3.480110407,2.73770833,1500,0.280999988,0,-0.008,0.980955124,0.208153889,8.957795143,-0.029041961,-0.04236396,-0.044495482
3.111537771,1500,11.57999992,3.480433226,2.738991737,1500,0.277999997,0,-0.017000001,0.129198968,-0.576610208,9.206623077,-0.01838436,0.034104321,-0.030374162
3.111537771,1500,11.57999992,3.480433226,2.738991737,1500,0.280000001,0,-0.071999997,0.569432497,-0.500047863,8.271126747,0.025311802,-0.01891724,-0.027976202
3.111537771,1500,11.57400036,3.480237722,2.73917985,1500,0.280000001,0,-0.104999997,0.375634044,-0.758445799,9.020002365,-0.090323165,0.02371316,-0.062613405
3.111537771,1500,11.57400036,3.480237722,2.73917985,1500,0.277999997,0,-0.086999997,0.473729551,-0.263183087,10.72351456,0.009058961,-0.029308401,-0.055153083
3.111537771,1500,11.58500004,3.480327129,2.738565207,1500,0.275999993,0,-0.152999997,-0.30864197,-1.38769269,9.888505936,-0.008792521,0.02158164,-0.02158164
3.111537771,1500,11.58500004,3.480327129,2.738565207,1500,0.26699999,0,-0.171000004,0.425878078,0.540721595,10.32874012,0.017052161,0.039699562,-0.040498883
3.111537771,1500,11.57900047,3.480132818,2.738755226,1500,0.264999986,0,-0.202000007,-0.428270668,-0.069384634,8.876447678,0.00479592,0.045294803,-0.03090704
3.111537771,1500,11.57900047,3.480132818,2.738755226,1500,0.25999999,0,-0.223000005,0.411522657,0.385204345,9.161164284,-0.00586168,0.017318601,-0.039699562
3.111537771,1500,11.58600044,3.480627775,2.738801718,1500,0.256999999,0,-0.319999993,0.14594698,1.248923421,9.22815609,0.01438776,0.008792521,-0.035170082
3.111537771,1500,11.58600044,3.480627775,2.738801718,1500,0.256999999,0,-0.342000008,-0.208153889,-0.232079625,9.486554146,-0.026377561,0.02850908,-0.044229042
2.885324209,1500,11.58500004,3.480327129,2.738565207,1500,0.257999986,0,-0.388000011,0.354100883,-0.672313154,9.354962349,-0.059682563,0.0106576,-0.063146286
2.885324209,1500,11.58500004,3.480327129,2.738565207,1500,0.261999995,0,-0.388000011,-0.031103456,0.30385682,9.151593208,0.03250568,-0.08339572,-0.050357163
2.885324209,1500,11.5710001,3.479335308,2.738470078,1500,0.259000003,0,-0.388000011,0.567039907,-0.645994842,9.936357498,-0.01092404,-0.086859442,-0.05142292
2.885324209,1500,11.5710001,3.228630304,2.539191723,1500,0.252000004,0,-0.340000004,0.074169777,-0.818260133,9.055891037,0.0053288,-0.00719388,-0.045294803
2.885324209,1500,11.5720005,3.227302313,2.537804127,1500,0.238999993,0,-0.316000015,0.378026605,0.299071699,9.486554146,-0.00746032,0.0039966,-0.030107722
2.885324209,1500,11.5720005,3.227302313,2.537804127,1500,0.240999997,0,-0.360000014,-0.093310364,-0.074169777,7.36194849,0.017318601,-0.013588441,-0.04209752
2.885324209,1500,11.57600021,3.228417873,2.53868103,1500,0.248999998,0,-0.186000004,0.217724189,-0.038281176,9.328643799,-0.042896841,0.02824264,-0.030107722
2.885324209,1500,11.57600021,3.228417873,2.53868103,1500,0.257999986,0,-0.063000001,0.440233529,-0.602928519,10.08230495,-0.01625284,-0.017585041,-0.071405925
2.885324209,1500,11.56599998,3.227235317,2.538094282,1500,0.259000003,0,-0.046,0.634031951,-0.559862196,9.907647133,0.0159864,-0.00985828,-0.03756804
2.885324209,1500,11.56599998,3.227235317,2.538094282,1500,0.25999999,0,-0.079000004,0.346923172,0.189013302,9.328643799,0.00053288,0.025311802,-0.045294803
2.885324209,1500,11.56999969,3.228351355,2.538972139,1500,0.252999991,0,-0.133000001,0.03349603,-0.399559766,9.216193199,0.0119898,0.027443321,-0.04236396
2.885324209,1500,11.56999969,3.228351355,2.538972139,1500,0.237000003,0,-0.375,0.191405877,0.011962867,8.656331062,-0.01891724,0.02584468,-0.059949003
2.885324209,1500,11.57600021,3.228417873,2.53868103,1500,0.234999999,0,-0.372999996,0.172265291,0.047851469,10.20671844,0.00692744,0.00053288,-0.03676872
2.885324209,1500,11.57600021,3.228417873,2.53868103,1500,0.243000001,0,-0.275999993,0.181835592,0.468944401,9.302326202,0.013322,0.025578242,-0.039166681
2.885324209,1500,11.58199978,3.226873875,2.539997101,1500,0.256999999,0,-0.092,0.361278594,0.165087566,9.094171524,-0.033837881,0.021848081,-0.052488681
2.885324209,1500,11.58199978,3.226873875,2.539997101,1500,0.256000012,0,-0.035,0.691453755,-0.334960282,9.893291473,-0.029841281,-0.029574841,-0.053021561
2.885324209,1500,11.57600021,3.228417873,2.53868103,1500,0.252999991,0,-0.008,1.160398126,-0.244042501,8.053401947,0.07513608,0.052488681,-0.00746032
2.885324209,1730,11.57600021,3.228417873,2.53868103,1500,0.259000003,0,-0.035,-0.16030243,-0.626854241,9.060675621,0.045561243,-0.046627,-0.02584468
2.885324209,1730,11.57699966,3.228696585,2.538900375,1500,0.240999997,0,-0.272000015,0.366063744,-0.602928519,9.276007652,-0.00612812,-0.0053288,-0.02318028
2.885324209,1730,11.57699966,3.228696585,2.538900375,1500,0.231000006,0,-0.307000011,0.244042501,0.196191028,9.49133873,0.01412132,-0.025045361,-0.04209752
2.885324209,1730,11.59500027,3.154806376,2.612095833,1730,0.233999997,0,-0.259000003,0.320604861,-0.882859647,9.646856308,-0.013322,-0.01092404,-0.047426321
2.885324209,1730,11.59500027,3.154806376,2.612095833,1730,0.246000007,0,-0.216999993,-0.339745432,-0.902000189,8.89798069,-0.045294803,0.028775521,-0.017851481
2.885324209,1730,11.57800007,3.153397083,2.611482143,1730,0.256999999,0,-0.165999994,-0.069384634,-0.447411239,9.237726212,-0.03250568,0.00319728,-0.194234774
2.885324209,1730,11.57800007,3.153397083,2.611482143,1730,0.257999986,0,-0.284999996,0.196191028,0.196191028,8.775959969,0.00612812,-0.00053288,-0.285623699
2.885324209,1730,11.5720005,3.153370142,2.611736059,1730,0.236000001,0,-0.531000018,-0.337352872,-0.248827651,9.685137749,-0.02158164,0.012789121,-0.290419608
2.885324209,1730,11.5720005,3.153370142,2.611736059,1730,0.241999999,0,-0.474000007,0.361278594,-1.081443191,9.907647133,0.0106576,-0.012522681,-0.303741604
2.885324209,1730,11.57600021,3.154460192,2.61263895,1730,0.257999986,0,-0.289000005,-0.074169777,-0.378026605,9.718633652,-0.029041961,0.015187081,-0.305873126
2.885324209,1730,11.57600021,3.154460192,2.61263895,1730,0.256999999,0,-0.298000008,0.46655184,-0.191405877,9.541583061,-0.019716561,0.0373016,-0.297080606
2.885324209,1730,11.57600021,3.154460192,2.61263895,1730,0.237000003,0,-0.623000026,0.571825087,-0.325389981,9.977031708,0.00346372,0.029841281,-0.295748413
2.885324209,1730,11.57600021,3.154460192,2.61263895,1730,0.263999999,0,-0.360000014,-0.593358219,0.344530582,9.453058243,0.043163281,0.107908204,-0.316264302
2.885324209,1730,11.56400013,3.154402018,2.613142967,1730,0.25999999,0,-0.317999989,-0.215331614,0.531151295,9.039142609,0.01225624,0.013854881,-0.313067019
2.885324209,1730,11.56400013,3.154402018,2.613142967,1730,0.248999998,0,-0.393000007,0.758445799,-0.236864775,9.862188339,-0.039966002,-0.013588441,-0.329586297
2.885324209,1730,11.5710001,3.154704571,2.613117456,1730,0.231999993,0,-0.595000029,0.701024055,-0.043066323,9.546368599,-0.036235843,-0.00772676,-0.319728017
2.885324209,1730,11.5710001,3.154704571,2.613117456,1730,0.247999996,0,-0.289000005,0.100488089,-0.189013302,9.548760414,-0.040232442,-0.00186508,-0.287222326
2.885324209,1730,11.58399963,3.155030966,2.612835646,1730,0.243000001,0,-0.256000012,-0.248827651,0,9.811944008,0.033837881,-0.01039116,-0.260311902
2.885324209,1730,11.58399963,3.155030966,2.612835646,1730,0.223000005,0,-0.550999999,0.038281176,-0.15073213,9.297540665,-0.00213152,-0.00053288,-0.281094223
